# Multipolar energies (kT/lB)
#        R     exact       tot        ii        id        dd        iq    mucorr
   57.5000   -7.1958   -6.2186   -4.1556   -1.0664   -0.1286   -0.8680    0.2752
   57.7500   -7.0291   -6.0052   -4.0449   -0.9865   -0.1077   -0.8661    0.1967
   58.0000   -7.0633   -6.0798   -4.1174   -1.0131   -0.1040   -0.8453    0.2248
   58.2500   -6.6850   -5.7055   -3.9101   -0.9161   -0.1058   -0.7735    0.1954
   58.5000   -6.8974   -5.9309   -4.0211   -0.9766   -0.1070   -0.8263    0.2146
   58.7500   -6.8081   -5.8223   -3.9535   -0.9703   -0.1070   -0.7915    0.1938
   59.0000   -6.6609   -5.7094   -3.9624   -0.8853   -0.0934   -0.7684    0.1867
   59.2500   -6.6664   -5.7049   -3.9030   -0.9248   -0.0888   -0.7883    0.1641
   59.5000   -6.7044   -5.7062   -3.9327   -0.8937   -0.0953   -0.7845    0.1502
   59.7500   -6.4218   -5.5132   -3.8614   -0.8413   -0.0824   -0.7280    0.1736
   60.0000   -6.2834   -5.3926   -3.8745   -0.7618   -0.0748   -0.6816    0.1439
   60.2500   -6.3366   -5.4711   -3.8984   -0.8315   -0.0679   -0.6734    0.1650
   60.5000   -6.3606   -5.4679   -3.8105   -0.8806   -0.0808   -0.6959    0.1948
   60.7500   -6.2572   -5.4070   -3.8760   -0.7905   -0.0627   -0.6778    0.1419
   61.0000   -6.1761   -5.3747   -3.8558   -0.8081   -0.0722   -0.6387    0.1550
   61.2500   -6.0939   -5.2714   -3.7363   -0.8108   -0.0821   -0.6422    0.2318
   61.5000   -5.8343   -5.0659   -3.6742   -0.7097   -0.0708   -0.6111    0.1848
   61.7500   -5.8142   -5.0692   -3.7245   -0.6925   -0.0631   -0.5891    0.1696
   62.0000   -6.1053   -5.2516   -3.7577   -0.7791   -0.0704   -0.6444    0.1747
   62.2500   -5.8811   -5.1576   -3.6871   -0.7879   -0.0910   -0.5915    0.2721
   62.5000   -5.6153   -4.9204   -3.6561   -0.6436   -0.0717   -0.5490    0.1898
   62.7500   -5.5394   -4.8823   -3.6447   -0.6549   -0.0645   -0.5181    0.1766
   63.0000   -5.6254   -4.9392   -3.6699   -0.6826   -0.0739   -0.5129    0.1999
   63.2500   -5.5255   -4.8422   -3.5765   -0.6635   -0.0664   -0.5358    0.1454
   63.5000   -5.5910   -4.8966   -3.6117   -0.7019   -0.0805   -0.5025    0.1881
   63.7500   -5.4453   -4.8268   -3.5543   -0.7126   -0.0819   -0.4780    0.2402
   64.0000   -5.3902   -4.7668   -3.5898   -0.6173   -0.0617   -0.4981    0.1687
   64.2500   -5.1845   -4.6157   -3.4917   -0.6293   -0.0671   -0.4276    0.1783
   64.5000   -5.2109   -4.6231   -3.5141   -0.6201   -0.0659   -0.4230    0.1452
   64.7500   -5.1550   -4.5983   -3.5439   -0.5794   -0.0621   -0.4129    0.1699
   65.0000   -4.9226   -4.4259   -3.4069   -0.5854   -0.0678   -0.3659    0.2079
   65.2500   -5.0804   -4.5194   -3.4575   -0.5884   -0.0656   -0.4080    0.2200
   65.5000   -4.8541   -4.3662   -3.4351   -0.5145   -0.0557   -0.3609    0.1483
   65.7500   -4.6227   -4.1960   -3.3601   -0.4540   -0.0484   -0.3335    0.1738
   66.0000   -4.7110   -4.2638   -3.3874   -0.4689   -0.0601   -0.3474    0.1816
   66.2500   -4.4226   -4.0967   -3.3911   -0.3872   -0.0427   -0.2757    0.1011
   66.5000   -4.3665   -4.0500   -3.3314   -0.4021   -0.0531   -0.2634    0.1606
   66.7500   -4.2527   -3.9657   -3.3279   -0.3682   -0.0390   -0.2306    0.1138
   67.0000   -4.1464   -3.8790   -3.2902   -0.3361   -0.0280   -0.2247    0.1141
   67.2500   -4.1461   -3.8960   -3.3008   -0.3226   -0.0404   -0.2322    0.0945
   67.5000   -4.1635   -3.9245   -3.3261   -0.3328   -0.0371   -0.2285    0.0932
   67.7500   -3.9890   -3.7793   -3.2703   -0.2810   -0.0321   -0.1959    0.1494
   68.0000   -4.1536   -3.9179   -3.2928   -0.3786   -0.0384   -0.2082    0.1133
   68.2500   -3.8609   -3.6791   -3.2207   -0.2787   -0.0344   -0.1453    0.0905
   68.5000   -3.8623   -3.7061   -3.2739   -0.2596   -0.0256   -0.1470    0.0715
   68.7500   -3.7418   -3.5895   -3.2349   -0.2087   -0.0200   -0.1258    0.0772
   69.0000   -3.7649   -3.6161   -3.2263   -0.2373   -0.0131   -0.1394    0.1045
   69.2500   -3.7084   -3.5770   -3.2300   -0.1981   -0.0175   -0.1314    0.0859
   69.5000   -3.7735   -3.6369   -3.1862   -0.2670   -0.0302   -0.1534    0.0466
   69.7500   -3.6434   -3.4971   -3.1716   -0.1871   -0.0234   -0.1149    0.0841
   70.0000   -3.5906   -3.4694   -3.1428   -0.1810   -0.0178   -0.1278    0.0479
   70.2500   -3.4470   -3.3409   -3.1078   -0.1298   -0.0172   -0.0861    0.0923
   70.5000   -3.4658   -3.3696   -3.0883   -0.1673   -0.0166   -0.0975    0.0814
   70.7500   -3.4484   -3.3520   -3.0802   -0.1831   -0.0133   -0.0754    0.0473
   71.0000   -3.4050   -3.3085   -3.0656   -0.1594   -0.0182   -0.0652    0.0948
   71.2500   -3.3338   -3.2502   -3.0389   -0.1044   -0.0125   -0.0944    0.0102
   71.5000   -3.3210   -3.2572   -3.0800   -0.1170   -0.0058   -0.0544    0.0598
   71.7500   -3.3326   -3.2575   -3.0660   -0.1121   -0.0110   -0.0684    0.0685
   72.0000   -3.3630   -3.2959   -3.0537   -0.1586   -0.0067   -0.0769    0.0592
   72.2500   -3.3691   -3.2733   -3.0346   -0.1401   -0.0086   -0.0901    0.1022
   72.5000   -3.2891   -3.2237   -3.0269   -0.1349   -0.0088   -0.0531   -0.0173
   72.7500   -3.1641   -3.1127   -2.9452   -0.0975   -0.0081   -0.0618    0.0451
   73.0000   -3.1580   -3.1038   -2.9141   -0.1364   -0.0061   -0.0472    0.0218
   73.2500   -3.1835   -3.1398   -3.0202   -0.0811   -0.0055   -0.0329    0.0272
   73.5000   -3.1098   -3.0634   -2.9319   -0.0940   -0.0040   -0.0334    0.0368
   73.7500   -3.1333   -3.0886   -2.9680   -0.0671   -0.0032   -0.0503    0.0684
   74.0000   -3.1493   -3.1041   -2.9641   -0.0739   -0.0011   -0.0649   -0.0138
   74.2500   -3.1536   -3.1109   -2.9971   -0.0731   -0.0051   -0.0356    0.0138
   74.5000   -3.1263   -3.0760   -2.9303   -0.0876   -0.0076   -0.0504    0.0906
   74.7500   -2.8704   -2.8360   -2.8105   -0.0096    0.0027   -0.0186    0.0231
   75.0000   -3.0842   -3.0389   -2.8907   -0.1080   -0.0049   -0.0352   -0.0117
   75.2500   -2.9771   -2.9291   -2.8359   -0.0640   -0.0072   -0.0220    0.0903
   75.5000   -3.0022   -2.9748   -2.8887   -0.0422    0.0036   -0.0475    0.0046
   75.7500   -2.9411   -2.9082   -2.8025   -0.0668   -0.0044   -0.0345    0.0334
   76.0000   -3.0063   -2.9731   -2.8638   -0.0706   -0.0015   -0.0372   -0.0041
   76.2500   -2.9469   -2.9116   -2.8294   -0.0475   -0.0017   -0.0330    0.0727
   76.5000   -2.9304   -2.9121   -2.8334   -0.0407   -0.0064   -0.0315   -0.0310
   76.7500   -2.9366   -2.9062   -2.8628   -0.0161    0.0071   -0.0345   -0.0457
   77.0000   -2.9656   -2.9404   -2.8379   -0.0631    0.0020   -0.0414    0.0184
   77.2500   -2.8273   -2.7984   -2.7548   -0.0142    0.0005   -0.0299    0.0414
   77.5000   -2.9272   -2.8999   -2.8090   -0.0674   -0.0051   -0.0184    0.0254
   77.7500   -2.8677   -2.8457   -2.7660   -0.0353   -0.0021   -0.0423   -0.0141
   78.0000   -2.8635   -2.8481   -2.7757   -0.0489   -0.0012   -0.0223   -0.0109
   78.2500   -2.8863   -2.8640   -2.8112   -0.0363   -0.0024   -0.0140   -0.0055
   78.5000   -2.7977   -2.7788   -2.7330   -0.0482    0.0037   -0.0014    0.0210
   78.7500   -2.7989   -2.7785   -2.7166   -0.0397    0.0014   -0.0235   -0.0278
   79.0000   -2.8788   -2.8478   -2.7931   -0.0158   -0.0011   -0.0379   -0.0581
   79.2500   -2.7718   -2.7514   -2.6762   -0.0539    0.0036   -0.0249   -0.0012
   79.5000   -2.8296   -2.8058   -2.7083   -0.0625   -0.0021   -0.0329    0.0012
   79.7500   -2.8098   -2.7913   -2.6824   -0.0693   -0.0045   -0.0351   -0.0149
   80.0000   -2.7546   -2.7367   -2.7168   -0.0006    0.0017   -0.0209    0.0216
   80.2500   -2.7344   -2.7157   -2.7009   -0.0022   -0.0013   -0.0113    0.0278
   80.5000   -2.7415   -2.7316   -2.6713   -0.0443   -0.0047   -0.0113    0.0245
   80.7500   -2.7736   -2.7615   -2.7266   -0.0013   -0.0022   -0.0314    0.0151
   81.0000   -2.7526   -2.7401   -2.6751   -0.0518   -0.0004   -0.0128   -0.0092
   81.2500   -2.7287   -2.7219   -2.6720   -0.0294   -0.0003   -0.0202    0.0143
   81.5000   -2.7040   -2.6887   -2.6579   -0.0162   -0.0081   -0.0065    0.0214
   81.7500   -2.6978   -2.6909   -2.6708   -0.0305    0.0070    0.0034    0.0278
   82.0000   -2.6861   -2.6699   -2.6114   -0.0353   -0.0006   -0.0225   -0.0158
   82.2500   -2.6838   -2.6702   -2.6328   -0.0324    0.0042   -0.0093   -0.0277
   82.5000   -2.6316   -2.6216   -2.6093   -0.0153   -0.0005    0.0034    0.0053
   82.7500   -2.6762   -2.6718   -2.6354   -0.0206   -0.0005   -0.0153   -0.0296
   83.0000   -2.6344   -2.6238   -2.5988   -0.0183    0.0008   -0.0075   -0.0045
   83.2500   -2.6198   -2.6178   -2.6048   -0.0118    0.0008   -0.0020    0.0083
   83.5000   -2.5931   -2.5859   -2.5825    0.0020    0.0066   -0.0120    0.0088
   83.7500   -2.5934   -2.5887   -2.5924    0.0015    0.0040   -0.0018    0.0050
   84.0000   -2.6396   -2.6294   -2.6018   -0.0179    0.0039   -0.0137    0.0367
   84.2500   -2.5877   -2.5799   -2.5622   -0.0222    0.0045   -0.0001   -0.0345
   84.5000   -2.5853   -2.5714   -2.5506   -0.0157   -0.0025   -0.0026   -0.0165
   84.7500   -2.5947   -2.5902   -2.5595   -0.0233    0.0037   -0.0111    0.0329
   85.0000   -2.5531   -2.5525   -2.5652    0.0197   -0.0001   -0.0069   -0.0269
   85.2500   -2.5354   -2.5287   -2.5070   -0.0068   -0.0052   -0.0097   -0.0178
   85.5000   -2.5650   -2.5617   -2.5429   -0.0213    0.0022    0.0003   -0.0174
   85.7500   -2.5243   -2.5222   -2.4918   -0.0157   -0.0001   -0.0146    0.0168
   86.0000   -2.5102   -2.5071   -2.5082   -0.0020    0.0007    0.0024    0.0312
   86.2500   -2.5788   -2.5791   -2.5418   -0.0143   -0.0037   -0.0193    0.0099
   86.5000   -2.4923   -2.4916   -2.5035    0.0078    0.0014    0.0027   -0.0363
   86.7500   -2.4926   -2.4900   -2.5015    0.0014   -0.0002    0.0103    0.0091
   87.0000   -2.4586   -2.4535   -2.4639    0.0048   -0.0006    0.0062   -0.0170
   87.2500   -2.4747   -2.4710   -2.4502   -0.0194    0.0021   -0.0034    0.0354
   87.5000   -2.4364   -2.4317   -2.4153   -0.0208    0.0002    0.0043    0.0148
   87.7500   -2.5206   -2.5245   -2.5043   -0.0255   -0.0048    0.0101    0.0050
   88.0000   -2.4635   -2.4557   -2.4626    0.0090    0.0000   -0.0021   -0.0086
   88.2500   -2.4309   -2.4327   -2.4135   -0.0107    0.0017   -0.0101    0.0157
   88.5000   -2.4868   -2.4843   -2.4931    0.0034   -0.0014    0.0068   -0.0269
   88.7500   -2.4795   -2.4750   -2.4779   -0.0021    0.0013    0.0037    0.0334
   89.0000   -2.3920   -2.3907   -2.4006    0.0112   -0.0024    0.0012   -0.0081
   89.2500   -2.4473   -2.4437   -2.4624    0.0165    0.0007    0.0015    0.0239
   89.5000   -2.4089   -2.4087   -2.4076    0.0001   -0.0036    0.0024    0.0029
   89.7500   -2.4222   -2.4246   -2.4215   -0.0091    0.0057    0.0003    0.0404
   90.0000   -2.3768   -2.3799   -2.3749   -0.0032   -0.0039    0.0021   -0.0262
   90.2500   -2.3746   -2.3704   -2.3894    0.0121    0.0019    0.0049   -0.0139
   90.5000   -2.3323   -2.3338   -2.3362    0.0115    0.0003   -0.0094    0.0203
   90.7500   -2.3443   -2.3484   -2.3504   -0.0086    0.0023    0.0084    0.0130
   91.0000   -2.3860   -2.3818   -2.3805    0.0044   -0.0020   -0.0037   -0.0611
   91.2500   -2.3878   -2.3846   -2.3634   -0.0194   -0.0034    0.0015   -0.0603
   91.5000   -2.3098   -2.3112   -2.3359    0.0301   -0.0006   -0.0047   -0.0346
   91.7500   -2.3624   -2.3651   -2.3796    0.0039   -0.0005    0.0111    0.0455
   92.0000   -2.3696   -2.3712   -2.3560   -0.0166    0.0046   -0.0032   -0.0069
   92.2500   -2.3082   -2.3113   -2.2964   -0.0121   -0.0001   -0.0027   -0.0476
   92.5000   -2.3600   -2.3621   -2.3623    0.0024   -0.0005   -0.0018   -0.0064
   92.7500   -2.3716   -2.3706   -2.3507   -0.0109   -0.0052   -0.0038    0.0516
   93.0000   -2.3674   -2.3655   -2.3613    0.0019    0.0026   -0.0087    0.0058
   93.2500   -2.2991   -2.3010   -2.3137    0.0102    0.0031   -0.0006   -0.0148
   93.5000   -2.3311   -2.3314   -2.3482    0.0161   -0.0030    0.0037   -0.0303
   93.7500   -2.3582   -2.3584   -2.3277   -0.0230   -0.0002   -0.0075   -0.0530
   94.0000   -2.2557   -2.2553   -2.2450   -0.0113   -0.0009    0.0019   -0.0075
   94.2500   -2.3440   -2.3444   -2.3217   -0.0102   -0.0020   -0.0105   -0.0115
   94.5000   -2.3457   -2.3446   -2.3174   -0.0239    0.0009   -0.0042   -0.0260
   94.7500   -2.3266   -2.3255   -2.3091   -0.0088   -0.0042   -0.0034   -0.0087
   95.0000   -2.3197   -2.3180   -2.3109   -0.0047   -0.0021   -0.0003   -0.0259
   95.2500   -2.3013   -2.2944   -2.2847   -0.0050   -0.0023   -0.0025   -0.0322
   95.5000   -2.2067   -2.2042   -2.2067    0.0068   -0.0017   -0.0026    0.0532
   95.7500   -2.3446   -2.3406   -2.3151   -0.0193    0.0020   -0.0082    0.0101
   96.0000   -2.2787   -2.2767   -2.2801    0.0019   -0.0018    0.0032    0.0131
   96.2500   -2.2386   -2.2366   -2.2530    0.0187    0.0006   -0.0029   -0.0283
   96.5000   -2.2900   -2.2878   -2.2442   -0.0330   -0.0000   -0.0106   -0.0268
   96.7500   -2.2494   -2.2471   -2.2388   -0.0027    0.0008   -0.0064   -0.0055
   97.0000   -2.2378   -2.2388   -2.2479    0.0107   -0.0007   -0.0009    0.0303
   97.2500   -2.2451   -2.2447   -2.2284   -0.0094    0.0002   -0.0071   -0.0224
   97.5000   -2.2411   -2.2382   -2.2343   -0.0052   -0.0009    0.0022    0.0441
   97.7500   -2.2336   -2.2319   -2.2249   -0.0114    0.0019    0.0025    0.0087
   98.0000   -2.2147   -2.2139   -2.2145   -0.0047    0.0023    0.0030   -0.0003
   98.2500   -2.2307   -2.2278   -2.2209   -0.0032    0.0013   -0.0050    0.0492
   98.5000   -2.2220   -2.2199   -2.1792   -0.0318   -0.0024   -0.0065   -0.0407
   98.7500   -2.2060   -2.2042   -2.1963   -0.0087   -0.0001    0.0009   -0.0412
   99.0000   -2.1957   -2.1938   -2.1823   -0.0039   -0.0041   -0.0036    0.0210
   99.2500   -2.1819   -2.1811   -2.1600   -0.0206    0.0015   -0.0019   -0.0411
   99.5000   -2.1852   -2.1872   -2.1897   -0.0023    0.0011    0.0037    0.0133
   99.7500   -2.2331   -2.2321   -2.2030   -0.0217    0.0005   -0.0079   -0.0616
  100.0000   -2.2008   -2.2030   -2.2034    0.0008    0.0033   -0.0037   -0.0577
  100.2500   -2.2040   -2.2055   -2.1760   -0.0287    0.0026   -0.0034   -0.0203
  100.5000   -2.1432   -2.1422   -2.1423    0.0027   -0.0006   -0.0019    0.0134
  100.7500   -2.1568   -2.1543   -2.1526    0.0039    0.0006   -0.0062    0.0044
  101.0000   -2.1779   -2.1804   -2.1969    0.0161    0.0008   -0.0004    0.0448
  101.2500   -2.1053   -2.1053   -2.1111    0.0080   -0.0001   -0.0020    0.0125
  101.5000   -2.1415   -2.1436   -2.1345   -0.0058    0.0013   -0.0046   -0.0074
  101.7500   -2.1101   -2.1088   -2.1015   -0.0080    0.0021   -0.0014   -0.0118
  102.0000   -2.1439   -2.1412   -2.1464    0.0079   -0.0014   -0.0014    0.0443
  102.2500   -2.0862   -2.0858   -2.0896   -0.0051    0.0014    0.0074   -0.0324
  102.5000   -2.1289   -2.1265   -2.1107   -0.0203    0.0016    0.0029   -0.0154
  102.7500   -2.0838   -2.0884   -2.1127    0.0179    0.0015    0.0049    0.0055
  103.0000   -2.1234   -2.1228   -2.1220    0.0019    0.0011   -0.0037    0.0172
  103.2500   -2.0817   -2.0791   -2.0833    0.0048   -0.0008    0.0002    0.0046
  103.5000   -2.0554   -2.0528   -2.0620    0.0072    0.0017    0.0003    0.0239
  103.7500   -2.0900   -2.0939   -2.1182    0.0320   -0.0001   -0.0076   -0.0074
  104.0000   -2.1071   -2.1065   -2.0908   -0.0096    0.0019   -0.0080   -0.0113
  104.2500   -2.0266   -2.0273   -2.0690    0.0403   -0.0034    0.0049   -0.0379
  104.5000   -2.0607   -2.0586   -2.0701    0.0090   -0.0018    0.0043    0.0318
  104.7500   -2.0080   -2.0061   -2.0166    0.0107    0.0017   -0.0019   -0.0018
  105.0000   -2.0461   -2.0440   -2.0491    0.0089   -0.0030   -0.0008   -0.0087
  105.2500   -2.0546   -2.0532   -2.0878    0.0290    0.0023    0.0032   -0.0203
  105.5000   -2.0399   -2.0395   -2.0608    0.0183    0.0015    0.0015   -0.0068
  105.7500   -2.0092   -2.0076   -2.0077    0.0037   -0.0032   -0.0004   -0.0535
  106.0000   -2.0485   -2.0482   -2.0553    0.0033   -0.0027    0.0064    0.0375
  106.2500   -2.0450   -2.0445   -2.0495    0.0067   -0.0006   -0.0011    0.0389
  106.5000   -2.0574   -2.0563   -2.0544    0.0028   -0.0004   -0.0044   -0.0131
  106.7500   -1.9973   -1.9973   -2.0286    0.0356    0.0008   -0.0052    0.0027
  107.0000   -1.9780   -1.9750   -2.0091    0.0307   -0.0005    0.0039    0.0004
  107.2500   -1.9621   -1.9628   -1.9704    0.0083   -0.0004   -0.0003   -0.0489
  107.5000   -1.9851   -1.9836   -1.9858    0.0009    0.0002    0.0011   -0.0172
  107.7500   -2.0721   -2.0707   -2.0663   -0.0064    0.0010    0.0010   -0.0140
  108.0000   -1.9626   -1.9614   -1.9679    0.0056   -0.0015    0.0023    0.0302
  108.2500   -1.9898   -1.9909   -2.0100    0.0143    0.0001    0.0048   -0.0598
  108.5000   -1.9765   -1.9770   -1.9945    0.0189   -0.0000   -0.0014    0.0668
  108.7500   -1.9391   -1.9370   -1.9655    0.0181    0.0004    0.0101    0.0062
  109.0000   -1.9609   -1.9620   -1.9722    0.0049    0.0018    0.0035    0.0103
  109.2500   -1.9675   -1.9678   -1.9755    0.0034   -0.0025    0.0068    0.0429
  109.5000   -1.9455   -1.9446   -1.9344   -0.0228   -0.0009    0.0135   -0.0208
  109.7500   -1.9897   -1.9875   -1.9874    0.0036   -0.0018   -0.0019   -0.0185
  110.0000   -1.9728   -1.9710   -1.9745    0.0020   -0.0027    0.0042   -0.0235
  110.2500   -1.9513   -1.9511   -1.9269   -0.0378    0.0018    0.0119    0.0352
  110.5000   -1.9957   -1.9960   -1.9924   -0.0171    0.0020    0.0115    0.0278
  110.7500   -1.8884   -1.8920   -1.8942   -0.0052   -0.0010    0.0084    0.0018
  111.0000   -2.0307   -2.0315   -2.0016   -0.0386   -0.0017    0.0105    0.0796
  111.2500   -1.9544   -1.9550   -1.9607   -0.0094    0.0008    0.0143   -0.0956
  111.5000   -1.9018   -1.9036   -1.9015   -0.0156   -0.0007    0.0142    0.0112
  111.7500   -1.9324   -1.9332   -1.9354   -0.0140   -0.0015    0.0177   -0.0348
  112.0000   -1.8834   -1.8833   -1.8912   -0.0104    0.0009    0.0174    0.0737
  112.2500   -1.8882   -1.8910   -1.9140    0.0039   -0.0037    0.0228   -0.0834
  112.5000   -1.9039   -1.9046   -1.9317    0.0034   -0.0001    0.0237   -0.0606
  112.7500   -1.9176   -1.9174   -1.9372   -0.0045    0.0012    0.0231    0.0988
  113.0000   -1.9436   -1.9429   -1.9646    0.0011    0.0015    0.0191    0.0006
  113.2500   -1.8364   -1.8359   -1.8604   -0.0030    0.0014    0.0261   -0.0040
  113.5000   -1.8339   -1.8367   -1.8608   -0.0044    0.0028    0.0256    0.0280
  113.7500   -1.8759   -1.8770   -1.8852   -0.0109   -0.0013    0.0204   -0.0169
  114.0000   -1.9099   -1.9110   -1.9411    0.0040   -0.0016    0.0277   -0.0517
  114.2500   -1.8713   -1.8740   -1.8889   -0.0123    0.0005    0.0268    0.0620
  114.5000   -1.8683   -1.8675   -1.8927    0.0049    0.0008    0.0195    0.0505
  114.7500   -1.8440   -1.8448   -1.8419   -0.0260    0.0001    0.0230    0.0141
  115.0000   -1.8432   -1.8436   -1.8898    0.0224   -0.0037    0.0275    0.0179
  115.2500   -1.8641   -1.8669   -1.8990    0.0115   -0.0001    0.0207    0.0201
  115.5000   -1.8902   -1.8898   -1.9199   -0.0048    0.0004    0.0345    0.0268
  115.7500   -1.8440   -1.8424   -1.9007    0.0261   -0.0009    0.0331   -0.0214
  116.0000   -1.8265   -1.8268   -1.8435   -0.0128   -0.0007    0.0303   -0.1435
  116.2500   -1.7945   -1.7942   -1.7884   -0.0230   -0.0036    0.0209   -0.1076
  116.5000   -1.8693   -1.8703   -1.9115    0.0085    0.0014    0.0312    0.0922
  116.7500   -1.8051   -1.8052   -1.8367    0.0010   -0.0007    0.0312   -0.0204
  117.0000   -1.8533   -1.8514   -1.8918    0.0071   -0.0000    0.0334    0.0167
  117.2500   -1.7478   -1.7489   -1.7632   -0.0216    0.0016    0.0342   -0.0331
  117.5000   -1.8261   -1.8272   -1.8582    0.0025    0.0002    0.0283    0.0812
  117.7500   -1.8304   -1.8295   -1.8574   -0.0091    0.0029    0.0341    0.0704
  118.0000   -1.7841   -1.7828   -1.8193    0.0109   -0.0007    0.0263   -0.0816
  118.2500   -1.7801   -1.7799   -1.8261    0.0091    0.0026    0.0346    0.0083
  118.5000   -1.7495   -1.7515   -1.7665   -0.0193    0.0013    0.0330    0.0851
  118.7500   -1.8442   -1.8435   -1.8999    0.0160    0.0019    0.0385    0.0968
  119.0000   -1.7970   -1.7966   -1.8386   -0.0008    0.0023    0.0405   -0.0377
  119.2500   -1.8179   -1.8176   -1.8648    0.0065    0.0003    0.0404   -0.0891
  119.5000   -1.7497   -1.7483   -1.7798   -0.0012   -0.0008    0.0334   -0.0890
  119.7500   -1.6766   -1.6749   -1.7267    0.0055    0.0066    0.0397    0.1586
  120.0000   -1.7628   -1.7625   -1.8223    0.0160   -0.0002    0.0440    0.0167
  120.2500   -1.6449   -1.6405   -1.7296    0.0454    0.0035    0.0402    0.1139
  120.5000   -1.8829   -1.8836   -1.8926   -0.0315    0.0026    0.0379    0.0357
  120.7500   -1.6706   -1.6713   -1.6954   -0.0091    0.0009    0.0323    0.0558
  121.0000   -1.7524   -1.7501   -1.8055    0.0004    0.0007    0.0544    0.0498
  121.2500   -1.8717   -1.8737   -1.9078   -0.0081   -0.0011    0.0432    0.0345
  121.5000   -1.8220   -1.8218   -1.8578   -0.0095    0.0022    0.0432    0.2408
  121.7500   -1.6074   -1.6064   -1.6606    0.0124    0.0017    0.0402    0.1547
  122.0000   -1.6187   -1.6129   -1.7071    0.0559   -0.0016    0.0399   -0.1989
  122.2500   -1.6693   -1.6729   -1.6864   -0.0217   -0.0028    0.0379    0.1218
  122.5000   -1.8781   -1.8835   -1.9013   -0.0160   -0.0006    0.0343    0.0369
  122.7500   -1.5457   -1.5500   -1.5394   -0.0595    0.0029    0.0459    0.0784
  123.0000   -1.8813   -1.8759   -1.9084   -0.0185    0.0094    0.0415    0.4238
  123.2500   -1.6834   -1.6857   -1.6972   -0.0319    0.0008    0.0426    0.1528
  123.5000   -1.8011   -1.7956   -1.9061    0.0666    0.0039    0.0400    0.2657
  123.7500   -1.5437   -1.5395   -1.5799    0.0045   -0.0009    0.0367    0.0958
  124.0000   -1.8367   -1.8375   -1.7344   -0.1457    0.0059    0.0367    0.2723
  124.2500   -1.7335   -1.7318   -1.8277    0.0409    0.0001    0.0549   -0.2527
  124.5000   -1.7931   -1.7890   -1.8069   -0.0183   -0.0010    0.0373   -0.5248
  124.7500   -1.9228   -1.9279   -1.9638   -0.0163    0.0037    0.0484    0.6354
  125.2500   -1.9069   -1.9050   -1.8439   -0.1264    0.0061    0.0593    0.6300
