# Multipolar energies (kT/lB)
#        R     exact       tot        ii        id        dd        iq    mucorr
   69.0000   -4.8000   -4.1027   -2.6426   -0.8490   -0.1400   -0.4712    0.4549
   69.2500   -4.6553   -4.0365   -2.5934   -0.8479   -0.1437   -0.4514    0.4171
   69.5000   -4.7021   -4.0550   -2.6113   -0.8504   -0.1373   -0.4560    0.5863
   69.7500   -4.8320   -4.1873   -2.6968   -0.8906   -0.1444   -0.4555    0.5762
   70.0000   -4.6828   -4.0731   -2.6923   -0.8041   -0.1030   -0.4736    0.4468
   70.2500   -4.6921   -4.0543   -2.6008   -0.8596   -0.1440   -0.4499    0.5660
   70.5000   -4.6416   -4.0303   -2.6583   -0.8175   -0.1164   -0.4381    0.4327
   70.7500   -4.2657   -3.7799   -2.4775   -0.7953   -0.1208   -0.3863    0.5872
   71.0000   -4.1038   -3.6128   -2.3208   -0.7982   -0.1376   -0.3562    0.4931
   71.2500   -4.2231   -3.7264   -2.4668   -0.7875   -0.1161   -0.3559    0.4895
   71.5000   -4.3980   -3.9111   -2.6175   -0.7787   -0.1112   -0.4037    0.5142
   71.7500   -4.2982   -3.8209   -2.5100   -0.8084   -0.1176   -0.3849    0.5632
   72.0000   -4.0476   -3.5551   -2.3823   -0.7451   -0.1030   -0.3247    0.5685
   72.2500   -4.5971   -4.0774   -2.7712   -0.7298   -0.0608   -0.5157    0.4478
   72.5000   -3.7221   -3.2315   -2.1460   -0.6565   -0.0873   -0.3417    0.5821
   72.7500   -4.1617   -3.7690   -2.6377   -0.6736   -0.0693   -0.3884    0.3512
   73.0000   -4.4026   -3.8737   -2.6933   -0.6636   -0.1030   -0.4138    0.6311
   73.2500   -4.0791   -3.7606   -2.3816   -0.9159   -0.1754   -0.2877    0.6516
   73.5000   -3.7478   -3.3178   -2.2397   -0.6943   -0.0914   -0.2924    0.5927
   73.7500   -3.9028   -3.5566   -2.4724   -0.6448   -0.0972   -0.3422    0.3311
   74.0000   -3.9260   -3.4842   -2.3244   -0.7247   -0.1114   -0.3237    0.4383
   74.2500   -3.6773   -3.1945   -2.0728   -0.6937   -0.1220   -0.3060    0.5065
   74.5000   -3.6828   -3.2395   -2.2382   -0.6084   -0.0699   -0.3229    0.3394
   74.7500   -3.4721   -3.1800   -2.1826   -0.6781   -0.0989   -0.2204    0.6347
   75.0000   -3.2793   -2.9846   -2.2958   -0.4472   -0.0275   -0.2142    0.1960
   75.2500   -3.0157   -2.9651   -2.2307   -0.5454   -0.0341   -0.1549    0.9808
   75.5000   -2.8677   -2.7322   -1.9386   -0.5184   -0.1055   -0.1698    0.4643
   75.7500   -3.7898   -3.4995   -2.3812   -0.7156   -0.0941   -0.3086    0.5064
   76.0000   -2.7958   -2.4964   -1.8713   -0.3612   -0.0397   -0.2242    0.2484
   76.2500   -3.0307   -2.7546   -2.1203   -0.3795   -0.0347   -0.2201   -0.3110
   76.5000   -2.9794   -2.8893   -1.9730   -0.6374   -0.0877   -0.1912    0.5113
   76.7500   -2.7005   -2.5184   -2.0056   -0.2808   -0.0657   -0.1662    0.3474
   77.0000   -2.9670   -2.7307   -1.9004   -0.5455   -0.0644   -0.2204    0.6246
   77.2500   -3.7779   -3.5322   -2.4370   -0.7294   -0.1084   -0.2574    0.6051
   77.5000   -3.3811   -3.2119   -2.4928   -0.3186   -0.0975   -0.3029    0.6451
   77.7500   -3.1955   -3.0034   -2.1316   -0.5248   -0.0904   -0.2567    0.5760
   78.0000   -2.9024   -2.7142   -2.0504   -0.4789   -0.0712   -0.1138    0.1903
   78.2500   -3.3271   -3.0473   -2.1563   -0.5569   -0.0665   -0.2676    0.3739
   78.5000   -2.4984   -2.4225   -1.7287   -0.4778   -0.0709   -0.1451    0.3080
   78.7500   -2.7989   -2.5632   -1.9464   -0.4529   -0.0159   -0.1479    0.1451
   79.0000   -3.7664   -3.3036   -2.2825   -0.6182   -0.0510   -0.3519    0.4094
   79.2500   -2.3785   -2.2609   -1.8499   -0.2805   -0.0098   -0.1207   -0.0701
   79.5000   -2.5684   -2.3620   -1.9324   -0.2843   -0.0074   -0.1379    0.0263
   79.7500   -2.0674   -1.8973   -1.4117   -0.3754   -0.0358   -0.0745    0.3762
   80.0000   -2.5937   -2.3232   -1.8334   -0.2932   -0.0070   -0.1896    0.3418
   80.2500   -2.5042   -2.4115   -1.7952   -0.3506   -0.0311   -0.2347    0.2202
   80.5000   -2.8983   -2.6475   -1.9718   -0.4276   -0.0470   -0.2011    0.1109
   80.7500   -2.8822   -2.6908   -2.1778   -0.2030   -0.0674   -0.2426   -0.0162
   81.0000   -2.9238   -2.8341   -2.2717   -0.3997    0.0188   -0.1815    0.4432
   81.2500   -1.9883   -1.9618   -1.5777   -0.2775   -0.0404   -0.0662   -0.1162
   81.5000   -2.2407   -2.0607   -1.5244   -0.3360   -0.0505   -0.1499    0.4545
   81.7500   -3.1250   -2.8495   -2.0736   -0.5377   -0.0673   -0.1709    0.4698
   82.0000   -2.5615   -2.4464   -2.1112   -0.1938   -0.0174   -0.1240    0.0360
   82.2500   -3.3712   -3.2557   -2.2961   -0.6664   -0.0863   -0.2069    0.7566
   82.5000   -2.1582   -2.1273   -1.7740   -0.2962    0.0119   -0.0690    0.2211
   82.7500   -1.9855   -1.8516   -1.7551   -0.0755   -0.0203   -0.0007   -0.0646
   83.0000   -1.4513   -1.3949   -1.2647   -0.2244    0.0731    0.0210   -0.4081
   83.2500   -2.2275   -2.1393   -1.8615   -0.1830   -0.0289   -0.0658   -0.1615
   83.5000   -2.3095   -2.2870   -1.8866   -0.2628   -0.0361   -0.1015   -0.0181
   83.7500   -2.5570   -2.5304   -2.1503   -0.2445   -0.0487   -0.0869   -0.1454
   84.0000   -2.6513   -2.4776   -1.9803   -0.2894   -0.0403   -0.1675    0.4440
   84.2500   -2.2259   -2.2365   -1.9692   -0.2465    0.0001   -0.0209    0.5570
   84.5000   -2.7437   -2.6940   -2.1945   -0.3607   -0.0568   -0.0821    0.1260
   84.7500   -2.5277   -2.3724   -1.6757   -0.4940   -0.0701   -0.1326    0.6167
   85.0000   -2.5531   -2.5185   -2.0633   -0.3235   -0.0283   -0.1034   -0.1948
   85.2500   -2.0806   -2.0420   -1.4766   -0.4147   -0.0567   -0.0940    0.5475
   85.5000   -2.2834   -2.2323   -1.8718   -0.2418   -0.0306   -0.0881    0.5058
   85.7500   -2.4797   -2.4095   -2.0405   -0.2727   -0.0562   -0.0401    0.0530
   86.0000   -1.9005   -1.8798   -1.9249    0.0242   -0.0064    0.0273   -0.3115
   86.2500   -1.7395   -1.6737   -1.5490   -0.0814    0.0273   -0.0706    0.0170
   86.5000   -3.0685   -3.0851   -2.4976   -0.4512   -0.0161   -0.1203    0.1210
   86.7500   -1.8660   -1.8548   -1.6810   -0.1484    0.0105   -0.0359    0.1441
   87.0000   -1.6058   -1.5766   -1.6719    0.0486    0.0360    0.0107   -0.3763
   87.2500   -2.1824   -2.0830   -1.5234   -0.3610   -0.0669   -0.1317   -0.0580
   87.5000   -2.0174   -2.0171   -1.8715   -0.1378   -0.0107    0.0030   -0.0103
   87.7500   -2.0227   -2.0130   -1.8929   -0.0416   -0.0202   -0.0583    0.3062
   88.0000   -1.9205   -1.9262   -1.7062   -0.2349   -0.0158    0.0307    0.4376
   88.5000   -2.5564   -2.5098   -2.0851   -0.3332   -0.0231   -0.0684    0.3531
   88.7500   -1.7392   -1.7075   -1.5519   -0.1608   -0.0213    0.0264   -0.2569
   89.0000   -2.1355   -2.1100   -1.7256   -0.2169   -0.0706   -0.0968    0.4466
   89.5000   -1.8362   -1.8549   -1.6252   -0.2614    0.0168    0.0149   -0.1431
   89.7500   -1.7620   -1.7849   -1.6325   -0.1680   -0.0304    0.0460   -0.0820
   90.0000   -1.8342   -1.8496   -1.5994   -0.2691   -0.0172    0.0360    0.2164
   90.2500   -1.6500   -1.6220   -1.4435   -0.1060   -0.0372   -0.0354   -0.0528
   90.5000   -1.4144   -1.4150   -1.3897   -0.0226    0.0198   -0.0225    0.2055
   90.7500   -1.6830   -1.6538   -1.5194   -0.1197    0.0283   -0.0430    0.1164
   91.0000   -1.4082   -1.4267   -1.3876   -0.0981    0.0319    0.0271    0.1509
   91.2500   -1.6901   -1.6771   -1.6628   -0.0296   -0.0008    0.0162    0.0098
   91.5000   -2.4815   -2.4660   -1.9186   -0.4046   -0.0356   -0.1072    0.7120
   91.7500   -1.8096   -1.8226   -1.7048   -0.1397    0.0029    0.0190   -0.1642
   92.2500   -1.7552   -1.7484   -1.5493   -0.1969   -0.0049    0.0027    0.9346
   92.5000   -1.7766   -1.7830   -1.5892   -0.1685   -0.0041   -0.0212    0.0105
   92.7500   -1.9535   -1.9869   -1.6996   -0.2324   -0.0165   -0.0385    0.2574
   93.0000   -2.2120   -2.1753   -2.0561   -0.0780   -0.0202   -0.0210   -0.2729
   93.2500   -1.7510   -1.7576   -1.6975   -0.0948    0.0217    0.0130   -0.3042
   93.5000   -1.5185   -1.4956   -1.4888   -0.0019   -0.0102    0.0053   -0.0227
   93.7500   -1.4245   -1.4473   -1.3478   -0.1494   -0.0054    0.0554   -0.1638
   94.0000   -1.7883   -1.6987   -1.3959   -0.2401   -0.0036   -0.0591   -0.2025
   94.5000   -1.5573   -1.5484   -1.5403   -0.0265    0.0179    0.0005   -0.1890
   94.7500   -1.7605   -1.7302   -1.6435   -0.0882    0.0091   -0.0076    0.0301
   95.0000   -1.6393   -1.6532   -1.5153   -0.1482    0.0014    0.0089   -0.0800
   95.2500   -1.7630   -1.7779   -1.7087   -0.0587   -0.0130    0.0024    0.3388
   95.5000   -1.6927   -1.6605   -1.4366   -0.1662   -0.0122   -0.0455    0.3422
   95.7500   -1.5348   -1.5307   -1.4665   -0.0840    0.0248   -0.0050   -0.0537
   96.0000   -0.9856   -0.9632   -1.1284    0.2071   -0.0026   -0.0392    0.3652
   96.2500   -1.6718   -1.6419   -1.4846   -0.0898   -0.0198   -0.0477    0.0803
   96.5000   -1.4040   -1.3953   -1.5704    0.1961   -0.0249    0.0039    0.3222
   96.7500   -1.5553   -1.5432   -1.4961   -0.0163    0.0102   -0.0410    0.1533
   97.0000   -1.5915   -1.5900   -1.6087    0.0413   -0.0124   -0.0102    0.0295
   97.2500   -1.5891   -1.5760   -1.6844    0.0776    0.0201    0.0108    0.5984
   97.5000   -1.7694   -1.7862   -1.6623   -0.1802   -0.0029    0.0591   -0.2364
   97.7500   -2.0199   -1.9634   -1.6150   -0.1975   -0.0485   -0.1025    0.5723
   98.0000   -2.2414   -2.1909   -1.9589   -0.1785   -0.0043   -0.0491    0.1117
   98.2500   -1.9845   -1.9916   -1.8644   -0.1292    0.0050   -0.0029   -0.1589
   98.5000   -1.4253   -1.4051   -1.1738   -0.1755   -0.0347   -0.0211   -0.2430
   98.7500   -1.2664   -1.2335   -1.3368    0.0550    0.0337    0.0147    0.0345
   99.0000   -1.5077   -1.5015   -1.4952   -0.0096   -0.0044    0.0077   -0.2634
   99.2500   -1.6503   -1.6486   -1.6484    0.0494    0.0061   -0.0558    0.2626
   99.5000   -1.7032   -1.6822   -1.5518   -0.0505   -0.0138   -0.0661    0.2418
   99.7500   -1.4339   -1.4386   -1.4382   -0.0885    0.0207    0.0674   -0.1511
  100.0000   -1.3446   -1.3578   -1.3548   -0.0055    0.0075   -0.0050    0.1997
  100.2500   -1.3713   -1.3711   -1.5124    0.2069    0.0169   -0.0825   -0.1229
  100.5000   -1.4901   -1.4447   -1.3137   -0.1266    0.0832   -0.0876   -0.4778
  100.7500   -2.0676   -1.9992   -1.7071   -0.2220   -0.0197   -0.0504    0.4824
  101.0000   -1.6981   -1.7064   -1.6229   -0.0453    0.0250   -0.0632   -0.2708
  101.2500   -1.5778   -1.6087   -1.4222   -0.1780   -0.0132    0.0047   -0.1482
  101.5000   -1.2902   -1.3021   -1.3049    0.0222   -0.0161   -0.0031   -0.1248
  101.7500   -1.8730   -1.8802   -1.9432    0.0417    0.0049    0.0163   -0.0649
  102.0000   -1.7034   -1.7002   -1.5476   -0.1531   -0.0115    0.0120    0.2441
  102.2500   -1.3189   -1.2900   -1.3465    0.0508   -0.0133    0.0190   -0.0116
  102.5000   -1.4819   -1.4953   -1.3928   -0.1068   -0.0055    0.0098   -0.0950
  102.7500   -1.7988   -1.7963   -1.6673   -0.1052    0.0062   -0.0301    0.0104
  103.0000   -1.5645   -1.5522   -1.4537   -0.1025   -0.0159    0.0198   -0.0938
  103.2500   -1.6088   -1.5779   -1.3662   -0.1260   -0.0314   -0.0542    0.4409
  103.5000   -1.5577   -1.5495   -1.4985   -0.0520   -0.0051    0.0061   -0.1892
  103.7500   -1.4699   -1.4562   -1.3661   -0.0757   -0.0169    0.0024    0.1450
  104.0000   -1.3423   -1.3576   -1.3911    0.0266   -0.0113    0.0182    0.1230
  104.2500   -1.1287   -1.0975   -1.0314   -0.0348   -0.0033   -0.0279   -0.0516
  104.5000   -1.3554   -1.3699   -1.4017    0.0592   -0.0082   -0.0192   -0.0759
  104.7500   -1.7194   -1.6892   -1.5259   -0.0912    0.0020   -0.0741    0.3935
  105.0000   -1.4959   -1.4869   -1.3890   -0.0991   -0.0188    0.0199   -0.1455
  105.2500   -1.1842   -1.1775   -0.8884   -0.2428   -0.0256   -0.0208    0.2166
  105.5000   -1.2905   -1.2845   -1.3408    0.0774   -0.0169   -0.0042    0.2129
  105.7500   -1.4025   -1.3906   -1.5320    0.1058   -0.0170    0.0527   -0.0952
  106.0000   -1.1372   -1.1268   -1.2230    0.0546    0.0088    0.0329    0.4400
  106.2500   -1.4656   -1.4654   -1.5162    0.0280    0.0114    0.0114    0.0675
  106.5000   -1.4534   -1.4635   -1.4183   -0.0561   -0.0046    0.0156    0.1337
  106.7500   -1.6953   -1.7263   -1.5453   -0.1864    0.0080   -0.0026    0.6843
  107.0000   -1.2078   -1.2063   -1.2370    0.0370   -0.0056   -0.0008   -0.3260
  107.2500   -1.6480   -1.6342   -1.5213   -0.0811    0.0050   -0.0368    0.1054
  107.5000   -1.2867   -1.2950   -1.3208   -0.0212    0.0041    0.0430    0.0219
  107.7500   -1.0891   -1.0886   -1.1414    0.0592    0.0113   -0.0177   -0.1746
  108.0000   -1.5019   -1.5115   -1.4299   -0.1263    0.0003    0.0444    0.0910
  108.2500   -1.6313   -1.6247   -1.7067    0.0733    0.0097   -0.0010   -0.1741
  108.5000   -1.4122   -1.4320   -1.2255   -0.2006   -0.0135    0.0076    0.3051
  108.7500   -1.4689   -1.4522   -1.4281   -0.0390   -0.0081    0.0229   -0.1035
  109.0000   -1.2388   -1.2420   -1.2142   -0.0571   -0.0001    0.0294   -0.0520
  109.2500   -1.4503   -1.4402   -1.4553   -0.0044   -0.0233    0.0428   -0.4673
  109.5000   -1.8097   -1.7993   -1.6672   -0.0943   -0.0001   -0.0377   -0.3317
  109.7500   -1.2008   -1.1879   -1.1695   -0.0338   -0.0079    0.0232    0.0965
  110.0000   -1.4329   -1.4437   -1.4136   -0.0576    0.0145    0.0130   -0.1790
  110.2500   -1.1109   -1.1179   -1.1828    0.0759    0.0051   -0.0161    0.5161
  110.5000   -1.8378   -1.8197   -1.7933    0.0462    0.0246   -0.0972   -0.1411
  110.7500   -1.2418   -1.2452   -1.2661    0.0211   -0.0019    0.0017   -0.2600
  111.0000   -1.5649   -1.6161   -1.4417   -0.1514    0.0224   -0.0454    0.2561
  111.2500   -0.7764   -0.8036   -0.6832   -0.0988    0.0060   -0.0276    0.5581
  111.5000   -0.8748   -0.8826   -0.8519   -0.0123   -0.0286    0.0103   -0.9952
  111.7500   -1.5185   -1.5198   -1.4229   -0.0866    0.0041   -0.0144    0.0653
  112.2500   -1.2617   -1.2423   -1.4243    0.1572   -0.0238    0.0486   -0.4774
  112.5000   -1.2183   -1.2201   -1.3208    0.0484   -0.0030    0.0552    0.0637
  112.7500   -1.3474   -1.3508   -1.3230   -0.0709    0.0066    0.0365    0.0266
  113.0000   -1.2917   -1.2668   -1.0824   -0.1611   -0.0235    0.0001   -0.1520
  113.2500   -1.6181   -1.6247   -1.4835   -0.1541   -0.0147    0.0276   -0.1251
  113.5000   -1.3570   -1.3748   -1.2824   -0.1056   -0.0002    0.0134    0.3090
  113.7500   -1.5304   -1.5438   -1.3595   -0.1937   -0.0226    0.0321   -0.2056
  114.0000   -1.0920   -1.0931   -1.2076    0.1084    0.0067   -0.0006   -0.1595
  114.2500   -1.2446   -1.2380   -1.2889    0.0612   -0.0053   -0.0049   -0.1207
  114.5000   -1.4088   -1.4043   -1.4557    0.0224    0.0082    0.0208    0.3452
  114.7500   -1.3735   -1.3825   -1.2432   -0.1118   -0.0275   -0.0001   -0.7121
  115.2500   -1.3221   -1.3288   -1.2062   -0.1352   -0.0098    0.0224   -0.1910
  115.5000   -0.7278   -0.7238   -0.8225    0.0500    0.0269    0.0218    0.2287
  115.7500   -2.1824   -2.2114   -1.9002   -0.3030   -0.0167    0.0085    0.7506
  116.0000   -1.1469   -1.1360   -1.3284    0.1034    0.0286    0.0604    0.7059
  116.2500   -1.5434   -1.5483   -1.5536   -0.0483    0.0026    0.0510   -0.2155
  116.5000   -1.1092   -1.1019   -1.2268    0.0591    0.0180    0.0478    0.4350
  116.7500   -1.3120   -1.3037   -1.4389    0.1252   -0.0031    0.0131    0.1350
  117.0000   -1.0371   -1.0459   -1.0688    0.0102    0.0035    0.0092    0.5089
  117.5000   -1.8693   -1.8580   -1.9677    0.0687    0.0047    0.0363    0.2780
  118.0000   -1.4297   -1.4363   -1.4581    0.0342   -0.0084   -0.0040   -0.7519
  118.2500   -1.1980   -1.2034   -1.2349   -0.0048    0.0084    0.0278    0.3744
  118.5000   -1.1389   -1.1347   -1.0637   -0.0964    0.0126    0.0128    0.0875
  119.0000   -1.5518   -1.5598   -1.6057    0.0323   -0.0124    0.0259    0.0266
  119.2500   -1.1948   -1.1945   -1.3122    0.0677    0.0124    0.0376    0.6903
  119.7500   -1.7360   -1.7432   -1.7450    0.0105    0.0069   -0.0156   -0.6846
  120.0000   -1.5761   -1.5818   -1.5825   -0.0033   -0.0040    0.0079   -0.8742
  121.0000   -1.2340   -1.2207   -1.4546    0.2176   -0.0137    0.0300    0.1912
  121.5000   -1.1720   -1.1577   -1.3385    0.1422    0.0039    0.0347    0.4862
  122.0000   -1.0106   -0.9933   -1.2043    0.1755   -0.0010    0.0365    0.2290
  122.5000   -1.3114   -1.3039   -1.3953    0.0496    0.0050    0.0368    0.1427
