# Multipolar energies (kT/lB)
#        R     exact       tot        ii        id        dd        iq    mucorr
   54.0000   -8.1193   -7.1082   -4.1503   -1.5480   -0.3074   -1.1024    0.3961
   54.2500   -8.0341   -7.0444   -4.1104   -1.5520   -0.3090   -1.0730    0.4705
   54.5000   -8.2227   -7.1605   -4.2059   -1.5606   -0.2977   -1.0962    0.4539
   54.7500   -8.0974   -7.0297   -4.1225   -1.5249   -0.2900   -1.0922    0.4622
   55.0000   -8.1113   -7.0175   -4.1264   -1.5245   -0.2840   -1.0826    0.4872
   55.2500   -8.1325   -7.0142   -4.1254   -1.5299   -0.2846   -1.0743    0.5041
   55.5000   -8.0754   -6.9142   -4.0609   -1.5055   -0.2797   -1.0682    0.4942
   55.7500   -8.0289   -6.8646   -4.0438   -1.4904   -0.2720   -1.0584    0.4939
   56.0000   -7.9899   -6.8065   -4.0154   -1.4713   -0.2657   -1.0541    0.5000
   56.2500   -7.9527   -6.7682   -4.0152   -1.4537   -0.2567   -1.0427    0.4892
   56.5000   -7.8589   -6.6661   -3.9573   -1.4308   -0.2502   -1.0277    0.4878
   56.7500   -7.8113   -6.6039   -3.9397   -1.4108   -0.2438   -1.0096    0.4870
   57.0000   -7.7622   -6.5277   -3.9280   -1.3663   -0.2270   -1.0064    0.4484
   57.2500   -7.7428   -6.5164   -3.9159   -1.3790   -0.2284   -0.9931    0.4789
   57.5000   -7.6397   -6.4116   -3.8686   -1.3493   -0.2204   -0.9733    0.4610
   57.7500   -7.5586   -6.3350   -3.8462   -1.3231   -0.2098   -0.9560    0.4588
   58.0000   -7.5169   -6.2591   -3.8227   -1.2885   -0.1959   -0.9520    0.4396
   58.2500   -7.4704   -6.2295   -3.8192   -1.2790   -0.1922   -0.9391    0.4355
   58.5000   -7.4348   -6.1615   -3.7986   -1.2485   -0.1794   -0.9350    0.4145
   58.7500   -7.3595   -6.0850   -3.7606   -1.2267   -0.1765   -0.9213    0.3978
   59.0000   -7.3098   -6.0442   -3.7379   -1.2207   -0.1746   -0.9110    0.4074
   59.2500   -7.2490   -5.9690   -3.7010   -1.2025   -0.1665   -0.8989    0.4135
   59.5000   -7.1957   -5.9269   -3.6946   -1.1752   -0.1604   -0.8966    0.3851
   59.7500   -7.1620   -5.8901   -3.6714   -1.1761   -0.1603   -0.8823    0.3959
   60.0000   -7.0921   -5.8324   -3.6433   -1.1649   -0.1601   -0.8641    0.4022
   60.2500   -6.9997   -5.7467   -3.6133   -1.1282   -0.1489   -0.8563    0.3771
   60.5000   -6.9337   -5.6800   -3.5727   -1.1169   -0.1463   -0.8442    0.3745
   60.7500   -6.9272   -5.6754   -3.5829   -1.1082   -0.1466   -0.8377    0.3668
   61.0000   -6.8123   -5.5842   -3.5275   -1.0964   -0.1455   -0.8147    0.3562
   61.2500   -6.7423   -5.5226   -3.4849   -1.0842   -0.1459   -0.8077    0.3748
   61.5000   -6.7179   -5.5123   -3.5006   -1.0724   -0.1400   -0.7993    0.3551
   61.7500   -6.6562   -5.4664   -3.4673   -1.0734   -0.1437   -0.7821    0.3886
   62.0000   -6.5745   -5.4206   -3.4434   -1.0660   -0.1437   -0.7676    0.3862
   62.2500   -6.5946   -5.4214   -3.4478   -1.0640   -0.1425   -0.7670    0.3827
   62.5000   -6.5118   -5.3679   -3.4109   -1.0588   -0.1451   -0.7531    0.3902
   62.7500   -6.4738   -5.3006   -3.3770   -1.0359   -0.1403   -0.7474    0.3893
   63.0000   -6.3893   -5.2522   -3.3656   -1.0169   -0.1392   -0.7306    0.3909
   63.2500   -6.3539   -5.2184   -3.3244   -1.0313   -0.1418   -0.7209    0.4197
   63.5000   -6.3517   -5.2196   -3.3217   -1.0391   -0.1458   -0.7131    0.4284
   63.7500   -6.3142   -5.1762   -3.3157   -1.0079   -0.1387   -0.7139    0.4051
   64.0000   -6.2769   -5.1530   -3.2993   -1.0110   -0.1415   -0.7012    0.4228
   64.2500   -6.2379   -5.1131   -3.2602   -1.0124   -0.1460   -0.6945    0.4155
   64.5000   -6.2125   -5.1049   -3.2747   -1.0003   -0.1399   -0.6900    0.4270
   64.7500   -6.1129   -5.0330   -3.2438   -0.9765   -0.1342   -0.6786    0.3937
   65.0000   -6.0851   -5.0036   -3.2337   -0.9667   -0.1309   -0.6723    0.4032
   65.2500   -5.9549   -4.9258   -3.1853   -0.9542   -0.1352   -0.6511    0.4059
   65.5000   -5.9416   -4.9205   -3.1757   -0.9596   -0.1344   -0.6509    0.4180
   65.7500   -5.8013   -4.8429   -3.1387   -0.9478   -0.1370   -0.6194    0.4145
   66.0000   -5.7199   -4.7872   -3.1244   -0.9226   -0.1240   -0.6162    0.3972
   66.2500   -5.5448   -4.6383   -3.0354   -0.8844   -0.1257   -0.5927    0.3654
   66.5000   -5.5134   -4.6765   -3.0762   -0.8963   -0.1227   -0.5812    0.4141
   66.7500   -5.5500   -4.7096   -3.1162   -0.8931   -0.1263   -0.5739    0.4074
   67.0000   -5.4801   -4.6975   -3.0805   -0.9223   -0.1272   -0.5674    0.4475
   67.2500   -5.2184   -4.5011   -3.0243   -0.8465   -0.1160   -0.5143    0.3869
   67.5000   -5.2944   -4.5954   -3.0785   -0.8691   -0.1235   -0.5243    0.4384
   67.7500   -5.0882   -4.4148   -2.9597   -0.8476   -0.1199   -0.4876    0.4190
   68.0000   -4.8179   -4.2240   -2.8910   -0.7772   -0.1101   -0.4456    0.3910
   68.2500   -4.8353   -4.2540   -2.8934   -0.8104   -0.1103   -0.4399    0.3871
   68.5000   -4.5374   -4.0155   -2.7909   -0.7196   -0.1005   -0.4044    0.3831
   68.7500   -4.4598   -3.9563   -2.7371   -0.7233   -0.1159   -0.3800    0.2597
   69.0000   -4.4796   -4.0210   -2.8593   -0.6874   -0.1013   -0.3730    0.3909
   69.2500   -4.5971   -4.1271   -2.9285   -0.7113   -0.1023   -0.3851    0.3138
   69.5000   -4.5956   -4.1076   -2.8329   -0.7601   -0.1137   -0.4009    0.3833
   69.7500   -4.3575   -3.9465   -2.8149   -0.6751   -0.0874   -0.3691    0.2785
   70.0000   -4.3823   -3.9538   -2.8724   -0.6422   -0.0841   -0.3552    0.2690
   70.2500   -4.2553   -3.8552   -2.7462   -0.6748   -0.0991   -0.3351    0.3621
   70.5000   -4.1119   -3.7455   -2.6811   -0.6689   -0.0879   -0.3075    0.3299
   70.7500   -4.0936   -3.7155   -2.6632   -0.6567   -0.0941   -0.3015    0.3559
   71.0000   -4.0969   -3.7599   -2.7482   -0.6248   -0.0898   -0.2970    0.3484
   71.2500   -3.9694   -3.6146   -2.6761   -0.5948   -0.0795   -0.2642    0.2459
   71.5000   -4.0284   -3.7203   -2.8211   -0.5151   -0.0608   -0.3233    0.2158
   71.7500   -3.8541   -3.4982   -2.6431   -0.5437   -0.0653   -0.2462    0.2460
   72.0000   -3.8504   -3.5534   -2.7568   -0.4867   -0.0544   -0.2555    0.1035
   72.2500   -3.7719   -3.4992   -2.6758   -0.5043   -0.0526   -0.2665    0.1847
   72.5000   -3.6538   -3.4530   -2.6941   -0.4833   -0.0587   -0.2170    0.2173
   72.7500   -3.6473   -3.3775   -2.6005   -0.4643   -0.0614   -0.2513    0.2705
   73.0000   -3.4749   -3.2290   -2.5373   -0.4371   -0.0600   -0.1945    0.3038
   73.2500   -3.2499   -3.0441   -2.4737   -0.3614   -0.0488   -0.1602    0.2128
   73.5000   -3.7470   -3.4864   -2.6699   -0.5050   -0.0630   -0.2486    0.3069
   73.7500   -3.6387   -3.3651   -2.6123   -0.4813   -0.0559   -0.2156    0.2533
   74.0000   -3.3195   -3.1510   -2.5125   -0.3912   -0.0654   -0.1820    0.2301
   74.2500   -3.3213   -3.1158   -2.5111   -0.3894   -0.0517   -0.1636    0.1878
   74.5000   -3.2853   -3.0977   -2.5398   -0.3674   -0.0384   -0.1521    0.0588
   74.7500   -3.2662   -3.0464   -2.5156   -0.3252   -0.0349   -0.1706    0.1523
   75.0000   -3.2655   -3.1120   -2.6122   -0.2786   -0.0303   -0.1909    0.0990
   75.2500   -3.1270   -2.9708   -2.4910   -0.2988   -0.0265   -0.1544    0.0942
   75.5000   -3.1011   -2.9664   -2.4825   -0.2882   -0.0290   -0.1667    0.2588
   75.7500   -3.1160   -2.9779   -2.4885   -0.2740   -0.0448   -0.1705    0.1353
   76.0000   -3.0296   -2.9033   -2.4829   -0.2844   -0.0270   -0.1091    0.1190
   76.2500   -3.0489   -2.9205   -2.5424   -0.2176   -0.0252   -0.1352    0.0840
   76.5000   -2.9887   -2.8713   -2.4194   -0.3042   -0.0245   -0.1233    0.0748
   76.7500   -2.7885   -2.6861   -2.3883   -0.1931   -0.0092   -0.0955    0.0364
   77.0000   -2.7043   -2.6308   -2.4083   -0.1179   -0.0141   -0.0906    0.0797
   77.2500   -2.7495   -2.6558   -2.2448   -0.2484   -0.0216   -0.1411    0.0897
   77.5000   -2.7510   -2.6638   -2.3715   -0.1814   -0.0182   -0.0927    0.0964
   77.7500   -2.6390   -2.5714   -2.2416   -0.2100   -0.0256   -0.0942    0.1587
   78.0000   -2.7974   -2.7168   -2.3974   -0.2177   -0.0237   -0.0780   -0.0728
   78.2500   -2.6990   -2.6077   -2.3229   -0.1962   -0.0218   -0.0668    0.1072
   78.5000   -2.6252   -2.5529   -2.3097   -0.1569    0.0078   -0.0940    0.0409
   78.7500   -2.5798   -2.5252   -2.3085   -0.1160   -0.0168   -0.0840   -0.0116
   79.0000   -2.6770   -2.6288   -2.4390   -0.1166   -0.0196   -0.0536   -0.1493
   79.2500   -2.5383   -2.4983   -2.2727   -0.1247   -0.0209   -0.0799    0.1432
   79.5000   -2.5073   -2.4534   -2.2641   -0.1157   -0.0087   -0.0648   -0.0416
   79.7500   -2.3767   -2.3166   -2.1976   -0.0797   -0.0109   -0.0284    0.0460
   80.0000   -2.6897   -2.6290   -2.3856   -0.1350   -0.0162   -0.0921    0.0448
   80.2500   -2.6401   -2.5882   -2.2965   -0.2212   -0.0354   -0.0351    0.0680
   80.5000   -2.5496   -2.4993   -2.3127   -0.0945   -0.0107   -0.0814    0.0702
   80.7500   -2.3776   -2.3602   -2.2151   -0.0919   -0.0123   -0.0409    0.0212
   81.0000   -2.4226   -2.3752   -2.2185   -0.1001   -0.0059   -0.0507    0.1065
   81.2500   -2.4155   -2.3920   -2.2440   -0.0889   -0.0006   -0.0585    0.0126
   81.5000   -2.4512   -2.4025   -2.1131   -0.1999   -0.0259   -0.0635    0.1204
   81.7500   -2.3557   -2.2946   -2.1188   -0.1092   -0.0135   -0.0530   -0.0730
   82.0000   -2.2837   -2.2614   -2.1007   -0.0863   -0.0070   -0.0674   -0.0684
   82.2500   -2.4613   -2.4086   -2.2060   -0.1476   -0.0035   -0.0514    0.0018
   82.5000   -2.2991   -2.2903   -2.2140   -0.0393   -0.0023   -0.0348   -0.0302
   82.7500   -2.3950   -2.3688   -2.2343   -0.0962   -0.0052   -0.0330    0.0192
   83.0000   -2.4173   -2.3781   -2.1453   -0.1611   -0.0081   -0.0636    0.1521
   83.2500   -2.2017   -2.1695   -2.0445   -0.0817    0.0063   -0.0497    0.0195
   83.5000   -2.2111   -2.1764   -1.9841   -0.1112   -0.0142   -0.0669   -0.0163
   83.7500   -2.3251   -2.2957   -2.1965   -0.0836   -0.0143   -0.0013   -0.1105
   84.0000   -2.3180   -2.2802   -2.1340   -0.1106   -0.0044   -0.0312    0.1327
   84.2500   -2.4408   -2.4184   -2.2604   -0.1086   -0.0118   -0.0375    0.0018
   84.5000   -2.2596   -2.2523   -2.1452   -0.0757   -0.0136   -0.0178   -0.0299
   84.7500   -2.0471   -2.0372   -1.9561   -0.0699   -0.0088   -0.0024    0.0952
   85.0000   -2.1376   -2.1284   -2.0914   -0.0151    0.0039   -0.0257    0.0883
   85.2500   -2.2770   -2.2735   -2.1506   -0.0849   -0.0067   -0.0314   -0.0154
   85.5000   -2.3501   -2.3377   -2.1807   -0.1081   -0.0144   -0.0345    0.1458
   85.7500   -2.3548   -2.3372   -2.2050   -0.0937   -0.0057   -0.0327    0.0112
   86.0000   -1.9914   -1.9985   -1.9716    0.0051   -0.0047   -0.0272   -0.0074
   86.2500   -2.1705   -2.1718   -2.0845   -0.0364    0.0068   -0.0578    0.0844
   86.5000   -2.0578   -2.0613   -1.9801   -0.0597   -0.0005   -0.0209    0.0003
   86.7500   -2.1120   -2.0913   -2.0403   -0.0649   -0.0010    0.0149    0.0600
   87.0000   -2.1094   -2.1042   -2.0037   -0.0661   -0.0056   -0.0288    0.0401
   87.2500   -1.9928   -1.9756   -2.0030    0.0383   -0.0076   -0.0034    0.1303
   87.5000   -2.0996   -2.0916   -2.0740    0.0083    0.0020   -0.0280    0.0117
   87.7500   -2.0887   -2.0910   -2.0126   -0.0510   -0.0021   -0.0253    0.0848
   88.0000   -2.2057   -2.2015   -2.0637   -0.1089   -0.0032   -0.0258    0.0341
   88.2500   -2.1325   -2.1327   -2.0416   -0.0772   -0.0025   -0.0114    0.0797
   88.5000   -2.2259   -2.2112   -2.1141   -0.0665   -0.0030   -0.0276    0.0915
   88.7500   -2.0698   -2.0629   -2.0322   -0.0288   -0.0010   -0.0009    0.0115
   89.0000   -2.0978   -2.0933   -2.0553   -0.0210   -0.0065   -0.0105    0.1556
   89.2500   -2.0969   -2.0814   -2.0365   -0.0314   -0.0109   -0.0025   -0.0104
   89.5000   -2.1158   -2.1026   -2.0640   -0.0418   -0.0026    0.0059    0.0624
   89.7500   -2.1826   -2.1880   -2.0810   -0.0849    0.0020   -0.0240    0.0265
   90.0000   -2.0205   -2.0114   -2.0081    0.0172   -0.0024   -0.0180    0.0292
   90.2500   -1.9999   -2.0054   -1.9587   -0.0372   -0.0081   -0.0013    0.1175
   90.5000   -2.0517   -2.0473   -2.0092   -0.0169    0.0053   -0.0265    0.0242
   90.7500   -2.0900   -2.0808   -2.0423   -0.0096   -0.0166   -0.0123    0.0686
   91.0000   -1.9665   -1.9467   -1.9027   -0.0100   -0.0052   -0.0288   -0.0454
   91.2500   -1.9667   -1.9543   -1.8758   -0.0386   -0.0098   -0.0301   -0.0270
   91.5000   -1.9636   -1.9674   -2.0318    0.0477   -0.0068    0.0236   -0.0416
   91.7500   -1.9971   -1.9827   -1.9536   -0.0110   -0.0020   -0.0160   -0.0366
   92.0000   -1.9587   -1.9692   -1.9144   -0.0476    0.0011   -0.0082   -0.0006
   92.2500   -1.8506   -1.8538   -1.8843    0.0057    0.0062    0.0186   -0.0397
   92.5000   -1.9450   -1.9361   -1.9339   -0.0063    0.0083   -0.0041    0.0295
   92.7500   -1.9891   -1.9917   -1.9824    0.0100   -0.0040   -0.0152    0.0636
   93.0000   -1.9314   -1.9293   -1.8567   -0.0482    0.0050   -0.0294    0.0255
   93.2500   -1.8880   -1.8897   -1.8732   -0.0390    0.0056    0.0168    0.0732
   93.5000   -1.9241   -1.9187   -1.8612   -0.0500   -0.0020   -0.0056    0.0065
   93.7500   -2.0583   -2.0571   -2.0278   -0.0037   -0.0049   -0.0208    0.0251
   94.0000   -1.9219   -1.9158   -1.8572   -0.0601   -0.0011    0.0026    0.0169
   94.2500   -1.9301   -1.9201   -1.8458   -0.0501    0.0046   -0.0288   -0.0218
   94.5000   -1.9271   -1.9293   -1.8201   -0.0823   -0.0056   -0.0214   -0.0422
   94.7500   -1.9364   -1.9333   -1.8914   -0.0207   -0.0060   -0.0153   -0.0047
   95.0000   -1.9477   -1.9379   -1.8977   -0.0197   -0.0142   -0.0063    0.0007
   95.2500   -1.7796   -1.7702   -1.7667    0.0067   -0.0013   -0.0089    0.1181
   95.5000   -1.9996   -1.9947   -1.9427   -0.0347   -0.0038   -0.0135   -0.0371
   95.7500   -1.9396   -1.9384   -1.9243    0.0031   -0.0005   -0.0168   -0.0802
   96.0000   -1.7463   -1.7410   -1.7538    0.0082   -0.0025    0.0071    0.0377
   96.2500   -1.8675   -1.8637   -1.8125   -0.0321   -0.0043   -0.0147    0.0401
   96.5000   -1.8378   -1.8337   -1.8145   -0.0221   -0.0044    0.0072   -0.1075
   96.7500   -1.9229   -1.9178   -1.8525   -0.0539   -0.0114    0.0001    0.1048
   97.0000   -1.8094   -1.8057   -1.7732   -0.0257   -0.0087    0.0020   -0.0613
   97.2500   -1.8897   -1.8834   -1.8534    0.0100   -0.0048   -0.0351    0.0165
   97.5000   -1.7990   -1.7982   -1.7687   -0.0107   -0.0042   -0.0147    0.0758
   97.7500   -1.8731   -1.8767   -1.8296   -0.0327    0.0023   -0.0166    0.0589
   98.0000   -1.8864   -1.8750   -1.8511   -0.0238    0.0040   -0.0041    0.0215
   98.2500   -1.9506   -1.9500   -1.8827   -0.0642   -0.0064    0.0033    0.0423
   98.5000   -1.9281   -1.9260   -1.8804   -0.0197   -0.0062   -0.0197   -0.0496
   98.7500   -1.7771   -1.7757   -1.7690   -0.0007   -0.0023   -0.0037   -0.2123
   99.0000   -1.7995   -1.8002   -1.7804   -0.0252   -0.0043    0.0098   -0.0338
   99.2500   -1.8358   -1.8294   -1.7953   -0.0361    0.0026   -0.0006   -0.0390
   99.5000   -1.7127   -1.7115   -1.7294    0.0267    0.0037   -0.0125    0.1263
   99.7500   -1.9122   -1.9153   -1.8969   -0.0215    0.0070   -0.0040    0.0494
  100.0000   -1.7878   -1.7815   -1.7830   -0.0123    0.0072    0.0065   -0.0424
  100.2500   -1.7877   -1.7855   -1.7731   -0.0131    0.0001    0.0007   -0.1095
  100.5000   -1.7771   -1.7755   -1.7453   -0.0219   -0.0050   -0.0032   -0.0207
  100.7500   -1.8811   -1.8814   -1.8429   -0.0382    0.0004   -0.0006   -0.0958
  101.0000   -1.8234   -1.8267   -1.7753   -0.0445   -0.0052   -0.0018   -0.1149
  101.2500   -1.8333   -1.8320   -1.7969   -0.0315   -0.0011   -0.0024    0.0615
  101.5000   -1.7708   -1.7712   -1.7840    0.0021   -0.0048    0.0153   -0.0287
  101.7500   -1.7278   -1.7311   -1.7042   -0.0151    0.0011   -0.0129    0.0085
  102.0000   -1.6870   -1.6841   -1.7475    0.0508    0.0045    0.0081   -0.0649
  102.2500   -1.6485   -1.6505   -1.6392   -0.0146   -0.0050    0.0082    0.0717
  102.5000   -1.7682   -1.7719   -1.8114    0.0377   -0.0039    0.0057    0.1234
  102.7500   -1.7543   -1.7551   -1.7718    0.0036    0.0032    0.0100   -0.0707
  103.0000   -1.7568   -1.7525   -1.7355   -0.0117    0.0006   -0.0059    0.0711
  103.2500   -1.7596   -1.7599   -1.6806   -0.0701   -0.0060   -0.0033    0.0992
  103.5000   -1.6791   -1.6772   -1.6973    0.0138   -0.0010    0.0073    0.0646
  103.7500   -1.7872   -1.7832   -1.7524   -0.0244   -0.0044   -0.0021   -0.0370
  104.0000   -1.7254   -1.7228   -1.6989   -0.0220    0.0026   -0.0045   -0.0220
  104.2500   -1.6176   -1.6181   -1.6483    0.0183    0.0014    0.0106    0.0272
  104.5000   -1.8204   -1.8153   -1.7500   -0.0645   -0.0027    0.0019    0.0993
  104.7500   -1.6906   -1.6945   -1.7294    0.0356    0.0019   -0.0026    0.0786
  105.0000   -1.6872   -1.6853   -1.6486   -0.0310   -0.0046   -0.0011   -0.0529
  105.2500   -1.6956   -1.6974   -1.6783   -0.0153    0.0014   -0.0051    0.0056
  105.5000   -1.7127   -1.7105   -1.7145    0.0128   -0.0062   -0.0026   -0.0505
  105.7500   -1.7366   -1.7386   -1.7230   -0.0180    0.0031   -0.0007    0.0930
  106.0000   -1.6265   -1.6275   -1.6812    0.0649    0.0036   -0.0148    0.0282
  106.2500   -1.6824   -1.6841   -1.6763   -0.0077    0.0019   -0.0019    0.1026
  106.5000   -1.8302   -1.8278   -1.7916   -0.0248   -0.0047   -0.0066    0.0110
  106.7500   -1.7335   -1.7294   -1.7450    0.0236    0.0002   -0.0082    0.0285
  107.0000   -1.6566   -1.6561   -1.6727    0.0201   -0.0040    0.0005   -0.1272
  107.2500   -1.6820   -1.6758   -1.6717   -0.0094    0.0043    0.0010    0.0054
  107.5000   -1.6306   -1.6313   -1.6373    0.0111    0.0004   -0.0054   -0.0836
  107.7500   -1.7936   -1.7897   -1.7829    0.0004    0.0003   -0.0075   -0.0893
  108.0000   -1.6085   -1.6089   -1.6127   -0.0121    0.0020    0.0140    0.0106
  108.2500   -1.7065   -1.7060   -1.7173    0.0266   -0.0023   -0.0130   -0.0042
  108.5000   -1.7981   -1.7981   -1.7599   -0.0335    0.0020   -0.0066   -0.1064
  108.7500   -1.6261   -1.6251   -1.6127   -0.0198    0.0014    0.0060   -0.0398
  109.0000   -1.6178   -1.6210   -1.6016   -0.0151   -0.0026   -0.0016    0.0569
  109.2500   -1.7043   -1.7079   -1.6814   -0.0356   -0.0001    0.0091    0.0879
  109.5000   -1.5121   -1.5146   -1.5469    0.0223    0.0023    0.0077    0.0467
  109.7500   -1.5372   -1.5346   -1.5311   -0.0006   -0.0009   -0.0021    0.0067
  110.0000   -1.5757   -1.5844   -1.5856   -0.0149   -0.0032    0.0192    0.0267
  110.2500   -1.6078   -1.6112   -1.6075    0.0029    0.0005   -0.0070   -0.0738
  110.5000   -1.6509   -1.6508   -1.6084   -0.0409   -0.0003   -0.0012    0.1431
  110.7500   -1.5557   -1.5561   -1.5743    0.0047   -0.0021    0.0157    0.1512
  111.0000   -1.6512   -1.6495   -1.6273   -0.0198    0.0050   -0.0074    0.1182
  111.2500   -1.6960   -1.7009   -1.6650   -0.0427    0.0045    0.0024    0.0763
  111.5000   -1.5542   -1.5555   -1.5393   -0.0182    0.0003    0.0018    0.0186
  111.7500   -1.4764   -1.4811   -1.4807   -0.0024   -0.0035    0.0055   -0.0881
  112.0000   -1.5298   -1.5247   -1.5339    0.0041   -0.0040    0.0090    0.1188
  112.2500   -1.6683   -1.6728   -1.6560   -0.0323    0.0021    0.0134    0.0346
  112.5000   -1.5938   -1.6028   -1.6105   -0.0120    0.0020    0.0177    0.1555
  112.7500   -1.6254   -1.6265   -1.6395    0.0081   -0.0002    0.0051    0.0878
  113.0000   -1.6998   -1.7003   -1.7287    0.0167   -0.0057    0.0174   -0.0549
  113.2500   -1.5430   -1.5478   -1.5800    0.0014    0.0030    0.0277    0.0159
  113.5000   -1.4715   -1.4756   -1.4809   -0.0031    0.0010    0.0074   -0.0938
  113.7500   -1.4919   -1.4887   -1.5265    0.0156    0.0006    0.0216   -0.1972
  114.0000   -1.4716   -1.4663   -1.5721    0.0857   -0.0014    0.0215    0.1047
  114.2500   -1.6695   -1.6737   -1.6586   -0.0369   -0.0022    0.0239   -0.0608
  114.5000   -1.4543   -1.4536   -1.4561   -0.0118   -0.0033    0.0176    0.0027
  114.7500   -1.5345   -1.5344   -1.5772    0.0131    0.0001    0.0296    0.0809
  115.0000   -1.3892   -1.3872   -1.4549    0.0451    0.0021    0.0205    0.1980
  115.2500   -1.5216   -1.5243   -1.5479    0.0081    0.0028    0.0127    0.0066
  115.5000   -1.5045   -1.5019   -1.5141   -0.0070   -0.0019    0.0210   -0.1213
  115.7500   -1.4955   -1.4960   -1.5611    0.0425    0.0007    0.0220    0.0871
  116.0000   -1.5026   -1.5025   -1.5477    0.0282   -0.0027    0.0196    0.1487
  116.2500   -1.5522   -1.5518   -1.5744   -0.0074    0.0043    0.0257    0.1971
  116.5000   -1.4192   -1.4149   -1.5228    0.0881   -0.0007    0.0204    0.0767
  116.7500   -1.5796   -1.5779   -1.5723   -0.0343    0.0026    0.0261    0.1449
  117.0000   -1.5923   -1.5954   -1.5993   -0.0197    0.0003    0.0233   -0.0214
  117.2500   -1.6893   -1.6955   -1.6638   -0.0629   -0.0000    0.0312    0.0123
  117.5000   -1.5307   -1.5356   -1.5053   -0.0577    0.0000    0.0275    0.0201
  117.7500   -1.4350   -1.4362   -1.4554    0.0022   -0.0043    0.0213   -0.1234
  118.0000   -1.4428   -1.4371   -1.4952    0.0174    0.0038    0.0369   -0.0184
  118.2500   -1.4224   -1.4202   -1.4738    0.0284   -0.0041    0.0293   -0.2071
  118.5000   -1.4789   -1.4819   -1.5404    0.0290   -0.0001    0.0296   -0.0894
  118.7500   -1.4926   -1.4926   -1.5435    0.0260   -0.0004    0.0254   -0.0675
  119.0000   -1.6820   -1.6849   -1.6658   -0.0467   -0.0039    0.0315    0.0577
  119.2500   -1.5331   -1.5350   -1.5305   -0.0312   -0.0059    0.0326   -0.0139
  119.5000   -1.5471   -1.5530   -1.5091   -0.0909    0.0032    0.0437    0.1547
  119.7500   -1.5121   -1.5086   -1.5624    0.0244    0.0064    0.0230    0.3080
  120.0000   -1.2689   -1.2709   -1.3269    0.0352   -0.0020    0.0228   -0.0196
  120.2500   -1.6620   -1.6639   -1.7028   -0.0055    0.0052    0.0392    0.0795
  120.5000   -1.5642   -1.5658   -1.6218    0.0220   -0.0020    0.0360    0.0131
  120.7500   -1.4694   -1.4686   -1.5927    0.1056   -0.0070    0.0255   -0.0473
  121.0000   -1.5168   -1.5186   -1.5369    0.0006   -0.0040    0.0217   -0.1594
