# Multipolar energies (kT/lB)
#        R     exact       tot        ii        id        dd        iq    mucorr
   60.0000   -6.8684   -5.7850   -3.8237   -1.0272   -0.1060   -0.8280    0.2661
   60.2500   -6.8464   -5.7659   -3.8218   -1.0182   -0.1126   -0.8133    0.2520
   60.5000   -6.7037   -5.6536   -3.7704   -0.9967   -0.1066   -0.7799    0.2639
   60.7500   -6.5916   -5.5719   -3.7381   -0.9554   -0.1097   -0.7687    0.2306
   61.0000   -6.5837   -5.5234   -3.7280   -0.9392   -0.1014   -0.7548    0.2438
   61.2500   -6.5253   -5.5267   -3.7213   -0.9538   -0.0992   -0.7524    0.2360
   61.5000   -6.4472   -5.4521   -3.6917   -0.9255   -0.0957   -0.7393    0.2086
   61.7500   -6.3083   -5.3555   -3.6205   -0.9264   -0.1099   -0.6987    0.2578
   62.0000   -6.3621   -5.3919   -3.6506   -0.9279   -0.1044   -0.7090    0.2828
   62.2500   -6.2114   -5.2773   -3.6162   -0.8790   -0.0978   -0.6843    0.2578
   62.5000   -6.2220   -5.2896   -3.6098   -0.9007   -0.1039   -0.6752    0.2774
   62.7500   -6.1472   -5.2224   -3.5867   -0.8788   -0.0932   -0.6637    0.2656
   63.0000   -6.0457   -5.1079   -3.5015   -0.8695   -0.0974   -0.6395    0.2542
   63.2500   -5.9936   -5.1044   -3.5067   -0.8669   -0.0982   -0.6326    0.2687
   63.5000   -5.9373   -5.0632   -3.4673   -0.8681   -0.1005   -0.6273    0.2815
   63.7500   -5.8510   -5.0102   -3.4709   -0.8351   -0.0966   -0.6076    0.2670
   64.0000   -5.7984   -4.9736   -3.4878   -0.7895   -0.0954   -0.6009    0.2511
   64.2500   -5.8046   -4.9905   -3.4900   -0.8154   -0.0957   -0.5894    0.2745
   64.5000   -5.7777   -4.9325   -3.4437   -0.8116   -0.0946   -0.5826    0.2822
   64.7500   -5.6185   -4.8243   -3.4097   -0.7832   -0.0890   -0.5424    0.2471
   65.0000   -5.5669   -4.8282   -3.4296   -0.7705   -0.0909   -0.5372    0.2470
   65.2500   -5.5042   -4.7630   -3.4141   -0.7225   -0.0861   -0.5402    0.2315
   65.5000   -5.2008   -4.5445   -3.3224   -0.6781   -0.0737   -0.4704    0.2168
   65.7500   -5.2837   -4.6307   -3.3581   -0.7174   -0.0825   -0.4727    0.2758
   66.0000   -5.1263   -4.5275   -3.3365   -0.6457   -0.0768   -0.4686    0.2431
   66.2500   -4.9062   -4.3670   -3.2708   -0.6199   -0.0683   -0.4080    0.2404
   66.5000   -4.9338   -4.4005   -3.2840   -0.6499   -0.0780   -0.3886    0.2259
   66.7500   -4.7563   -4.2881   -3.2732   -0.5868   -0.0672   -0.3610    0.2043
   67.0000   -4.6779   -4.2340   -3.2156   -0.5792   -0.0657   -0.3735    0.1628
   67.2500   -4.4538   -4.0838   -3.2127   -0.5026   -0.0390   -0.3295    0.1801
   67.5000   -4.3274   -3.9720   -3.1328   -0.4875   -0.0630   -0.2888    0.2135
   67.7500   -4.3388   -3.9895   -3.1763   -0.4681   -0.0588   -0.2862    0.2101
   68.0000   -4.1409   -3.8359   -3.1029   -0.4253   -0.0608   -0.2469    0.1330
   68.2500   -4.3069   -3.9817   -3.1600   -0.4832   -0.0574   -0.2811    0.2174
   68.5000   -4.0869   -3.8252   -3.0900   -0.4295   -0.0503   -0.2554    0.1296
   68.7500   -3.9389   -3.6922   -3.0700   -0.3671   -0.0359   -0.2191    0.1241
   69.0000   -3.8645   -3.6308   -3.0352   -0.3725   -0.0338   -0.1893    0.1242
   69.2500   -3.9065   -3.6851   -3.0739   -0.3570   -0.0399   -0.2143    0.1426
   69.5000   -3.8288   -3.6075   -3.0661   -0.3182   -0.0349   -0.1883    0.0945
   69.7500   -3.7067   -3.5433   -3.0021   -0.3267   -0.0439   -0.1705    0.1307
   70.0000   -3.6216   -3.4540   -2.9812   -0.2684   -0.0392   -0.1652    0.2041
   70.2500   -3.6281   -3.4515   -2.9714   -0.2709   -0.0256   -0.1837    0.1224
   70.5000   -3.4376   -3.2810   -2.8685   -0.2427   -0.0238   -0.1460    0.1371
   70.7500   -3.6765   -3.5232   -3.0212   -0.3048   -0.0347   -0.1626    0.1047
   71.0000   -3.3976   -3.2707   -2.9179   -0.2128   -0.0155   -0.1246    0.0958
   71.2500   -3.5048   -3.3428   -2.9134   -0.2631   -0.0307   -0.1356    0.1462
   71.5000   -3.3840   -3.2617   -2.8941   -0.2297   -0.0210   -0.1169    0.0447
   71.7500   -3.3301   -3.2348   -2.9373   -0.1672   -0.0189   -0.1113    0.0728
   72.0000   -3.2416   -3.1388   -2.8826   -0.1580   -0.0189   -0.0793    0.0251
   72.2500   -3.2235   -3.1179   -2.8509   -0.1601   -0.0235   -0.0835    0.0245
   72.5000   -3.2968   -3.1857   -2.8630   -0.1956   -0.0253   -0.1017    0.0811
   72.7500   -3.1581   -3.0851   -2.8300   -0.1715   -0.0210   -0.0627    0.0741
   73.0000   -3.1433   -3.0561   -2.8188   -0.1125   -0.0099   -0.1149    0.0215
   73.2500   -3.1363   -3.0526   -2.8149   -0.1535   -0.0188   -0.0655    0.1359
   73.5000   -3.1105   -3.0499   -2.8189   -0.1438   -0.0073   -0.0799    0.0240
   73.7500   -3.1988   -3.1167   -2.8544   -0.1753   -0.0208   -0.0662    0.0719
   74.0000   -3.1282   -3.0446   -2.8381   -0.1255   -0.0112   -0.0698    0.0770
   74.2500   -3.0403   -2.9754   -2.8003   -0.1046   -0.0074   -0.0632    0.0528
   74.5000   -3.0125   -2.9509   -2.7231   -0.1452   -0.0125   -0.0700    0.0377
   74.7500   -3.0097   -2.9575   -2.7790   -0.1068   -0.0062   -0.0655    0.0903
   75.0000   -2.9867   -2.9272   -2.7498   -0.1093   -0.0065   -0.0617    0.0712
   75.2500   -2.9429   -2.8971   -2.7425   -0.0982   -0.0017   -0.0548    0.0312
   75.5000   -2.9655   -2.9129   -2.7578   -0.0931   -0.0037   -0.0583    0.0463
   75.7500   -2.9886   -2.9375   -2.7871   -0.0914   -0.0048   -0.0542   -0.0456
   76.0000   -2.7892   -2.7537   -2.6563   -0.0514   -0.0003   -0.0457    0.0153
   76.2500   -2.9304   -2.8823   -2.7608   -0.0684   -0.0044   -0.0488    0.0513
   76.5000   -2.8249   -2.7775   -2.6620   -0.0673   -0.0052   -0.0429   -0.0555
   76.7500   -2.8430   -2.8009   -2.6793   -0.0701   -0.0112   -0.0402    0.0458
   77.0000   -2.9193   -2.8766   -2.7473   -0.0832    0.0002   -0.0463    0.0490
   77.2500   -2.8461   -2.8022   -2.6892   -0.0642   -0.0056   -0.0432    0.0298
   77.5000   -2.8976   -2.8461   -2.7259   -0.0793   -0.0026   -0.0382    0.0461
   77.7500   -2.7676   -2.7178   -2.6404   -0.0512   -0.0061   -0.0201    0.0442
   78.0000   -2.7647   -2.7319   -2.6206   -0.0624   -0.0024   -0.0464   -0.0606
   78.2500   -2.8270   -2.7818   -2.6608   -0.0619   -0.0052   -0.0539    0.0243
   78.5000   -2.7905   -2.7633   -2.6309   -0.0928   -0.0054   -0.0341    0.0317
   78.7500   -2.6845   -2.6670   -2.5808   -0.0636   -0.0023   -0.0203    0.0013
   79.0000   -2.7163   -2.6960   -2.6136   -0.0399   -0.0098   -0.0326    0.0237
   79.2500   -2.6842   -2.6625   -2.5900   -0.0443    0.0010   -0.0292    0.0149
   79.5000   -2.6730   -2.6492   -2.5910   -0.0220   -0.0009   -0.0353    0.0243
   79.7500   -2.6959   -2.6570   -2.5758   -0.0583   -0.0071   -0.0157    0.0159
   80.0000   -2.6810   -2.6577   -2.6178   -0.0242    0.0084   -0.0241    0.0565
   80.2500   -2.6507   -2.6172   -2.5366   -0.0444    0.0002   -0.0364    0.0300
   80.5000   -2.7172   -2.6925   -2.5816   -0.0685   -0.0049   -0.0375    0.0544
   80.7500   -2.6496   -2.6301   -2.5607   -0.0516   -0.0022   -0.0156   -0.0130
   81.0000   -2.6578   -2.6328   -2.5743   -0.0420   -0.0026   -0.0139    0.0442
   81.2500   -2.6068   -2.5885   -2.4929   -0.0738   -0.0070   -0.0148    0.0163
   81.5000   -2.6075   -2.5864   -2.4904   -0.0576   -0.0016   -0.0369    0.0266
   81.7500   -2.5816   -2.5671   -2.5387   -0.0247    0.0057   -0.0093    0.0086
   82.0000   -2.6331   -2.6102   -2.5169   -0.0491   -0.0061   -0.0381    0.0506
   82.2500   -2.5103   -2.5025   -2.4787   -0.0101   -0.0033   -0.0105   -0.0037
   82.5000   -2.5754   -2.5624   -2.5127   -0.0253   -0.0009   -0.0235    0.0247
   82.7500   -2.5786   -2.5656   -2.5048   -0.0439    0.0010   -0.0179   -0.0506
   83.0000   -2.4988   -2.4843   -2.4613   -0.0185   -0.0044   -0.0001    0.0162
   83.2500   -2.5681   -2.5420   -2.4757   -0.0420   -0.0020   -0.0223    0.0928
   83.5000   -2.5450   -2.5349   -2.4787   -0.0406    0.0017   -0.0174    0.0155
   83.7500   -2.5370   -2.5228   -2.4697   -0.0408   -0.0002   -0.0120   -0.0393
   84.0000   -2.5089   -2.5049   -2.4661   -0.0184    0.0026   -0.0229   -0.0106
   84.2500   -2.5466   -2.5394   -2.4869   -0.0229   -0.0047   -0.0250    0.0413
   84.5000   -2.4785   -2.4697   -2.4162   -0.0322   -0.0045   -0.0169   -0.0159
   84.7500   -2.3809   -2.3698   -2.3706    0.0062    0.0011   -0.0065    0.0297
   85.0000   -2.4753   -2.4656   -2.4101   -0.0355   -0.0058   -0.0142    0.0265
   85.2500   -2.3437   -2.3402   -2.3445    0.0074   -0.0016   -0.0016   -0.0288
   85.5000   -2.4669   -2.4667   -2.4268   -0.0253   -0.0060   -0.0086    0.0365
   85.7500   -2.4740   -2.4647   -2.3976   -0.0475   -0.0044   -0.0152   -0.0089
   86.0000   -2.3316   -2.3246   -2.3265    0.0002    0.0039   -0.0022   -0.0075
   86.2500   -2.4436   -2.4371   -2.4334    0.0021   -0.0056   -0.0003    0.0219
   86.5000   -2.3238   -2.3282   -2.3228    0.0093   -0.0025   -0.0122   -0.0226
   86.7500   -2.3992   -2.3882   -2.3356   -0.0257   -0.0049   -0.0220    0.0341
   87.0000   -2.3598   -2.3542   -2.3530   -0.0079    0.0014    0.0054    0.0039
   87.2500   -2.3780   -2.3733   -2.3363   -0.0275    0.0028   -0.0123    0.0124
   87.5000   -2.4460   -2.4354   -2.3612   -0.0507   -0.0073   -0.0162    0.0177
   87.7500   -2.3791   -2.3712   -2.3297   -0.0298   -0.0035   -0.0082    0.0316
   88.0000   -2.3431   -2.3419   -2.3214   -0.0168    0.0001   -0.0038    0.0194
   88.2500   -2.3061   -2.3045   -2.2947   -0.0065   -0.0015   -0.0018   -0.0053
   88.5000   -2.3813   -2.3731   -2.3271   -0.0350   -0.0001   -0.0108    0.0041
   88.7500   -2.3613   -2.3608   -2.3287   -0.0250    0.0012   -0.0084   -0.0138
   89.0000   -2.3182   -2.3181   -2.3364    0.0190   -0.0025    0.0017   -0.0217
   89.2500   -2.3842   -2.3756   -2.3305   -0.0309   -0.0047   -0.0095    0.0044
   89.5000   -2.3332   -2.3358   -2.3021   -0.0215   -0.0013   -0.0109    0.0577
   89.7500   -2.2391   -2.2375   -2.2320   -0.0038   -0.0014   -0.0003   -0.0575
   90.0000   -2.3699   -2.3652   -2.3170   -0.0412    0.0010   -0.0079    0.0319
   90.2500   -2.3117   -2.3106   -2.2678   -0.0266   -0.0017   -0.0145    0.0175
   90.5000   -2.3058   -2.3047   -2.2756   -0.0251   -0.0014   -0.0027    0.0170
   90.7500   -2.2946   -2.2911   -2.2852   -0.0084   -0.0019    0.0043   -0.0122
   91.0000   -2.2469   -2.2435   -2.2465    0.0107    0.0007   -0.0085    0.0182
   91.2500   -2.2430   -2.2426   -2.2250   -0.0117    0.0007   -0.0066    0.0456
   91.5000   -2.2347   -2.2320   -2.2234   -0.0115    0.0001    0.0029    0.0649
   91.7500   -2.2711   -2.2669   -2.2364   -0.0134   -0.0014   -0.0158    0.0017
   92.0000   -2.2335   -2.2326   -2.2257   -0.0119   -0.0018    0.0068   -0.0001
   92.2500   -2.1781   -2.1751   -2.1860    0.0078    0.0001    0.0031   -0.0133
   92.5000   -2.1896   -2.1921   -2.1638   -0.0279   -0.0008    0.0005   -0.0081
   92.7500   -2.2465   -2.2436   -2.2377    0.0003   -0.0004   -0.0059    0.0371
   93.0000   -2.2457   -2.2429   -2.2547    0.0207    0.0000   -0.0090    0.0225
   93.2500   -2.2235   -2.2184   -2.2132    0.0011    0.0031   -0.0093   -0.0084
   93.5000   -2.1619   -2.1630   -2.1558    0.0002   -0.0042   -0.0031    0.0361
   93.7500   -2.2158   -2.2168   -2.2123   -0.0080   -0.0005    0.0039   -0.0371
   94.0000   -2.1921   -2.1917   -2.1756   -0.0107    0.0030   -0.0083    0.0162
   94.2500   -2.1986   -2.1968   -2.1913   -0.0111    0.0025    0.0031    0.0122
   94.5000   -2.2023   -2.2013   -2.1905   -0.0092   -0.0011   -0.0005   -0.0711
   94.7500   -2.2391   -2.2337   -2.2078   -0.0123   -0.0050   -0.0086    0.0518
   95.0000   -2.1346   -2.1313   -2.1420    0.0199   -0.0009   -0.0083   -0.0191
   95.2500   -2.1650   -2.1632   -2.1580   -0.0038   -0.0024    0.0009    0.0069
   95.5000   -2.1614   -2.1629   -2.1451   -0.0244    0.0024    0.0042   -0.0087
   95.7500   -2.1425   -2.1415   -2.1326   -0.0017    0.0005   -0.0077    0.0553
   96.0000   -2.1435   -2.1434   -2.1416    0.0032   -0.0014   -0.0035   -0.0216
   96.2500   -2.1631   -2.1612   -2.1546   -0.0047    0.0006   -0.0025    0.0473
   96.5000   -2.1200   -2.1200   -2.1198    0.0097   -0.0007   -0.0092   -0.0091
   96.7500   -2.1234   -2.1227   -2.0946   -0.0187   -0.0024   -0.0071    0.0352
   97.0000   -2.1521   -2.1533   -2.1136   -0.0380   -0.0025    0.0008    0.0069
   97.2500   -2.1198   -2.1176   -2.1247    0.0149   -0.0017   -0.0061    0.0503
   97.5000   -2.1550   -2.1505   -2.1339   -0.0072   -0.0000   -0.0094   -0.0148
   97.7500   -2.1457   -2.1390   -2.1202   -0.0183    0.0022   -0.0027   -0.0308
   98.0000   -2.0772   -2.0784   -2.0621   -0.0095   -0.0004   -0.0064    0.0013
   98.2500   -2.0757   -2.0758   -2.0972    0.0175   -0.0004    0.0043   -0.0440
   98.5000   -2.0457   -2.0463   -2.0298   -0.0168   -0.0001    0.0004    0.0142
   98.7500   -2.0749   -2.0727   -2.0609   -0.0083   -0.0027   -0.0008    0.0154
   99.0000   -2.0380   -2.0356   -2.0233   -0.0119    0.0013   -0.0017    0.0186
   99.2500   -2.0817   -2.0811   -2.0492   -0.0300    0.0020   -0.0040    0.0086
   99.5000   -2.0838   -2.0870   -2.0796   -0.0045   -0.0001   -0.0028   -0.0619
   99.7500   -2.0029   -2.0024   -1.9932   -0.0162    0.0012    0.0058    0.0082
  100.0000   -2.0745   -2.0766   -2.0730   -0.0047   -0.0030    0.0041   -0.0234
  100.2500   -2.0564   -2.0569   -2.0552   -0.0009   -0.0004   -0.0003    0.0217
  100.5000   -2.0295   -2.0325   -2.0229   -0.0075   -0.0025    0.0004   -0.0368
  100.7500   -2.0522   -2.0511   -2.0438   -0.0080    0.0007    0.0001   -0.0098
  101.0000   -2.0535   -2.0517   -2.0349   -0.0183    0.0029   -0.0015   -0.0039
  101.2500   -2.0474   -2.0461   -2.0128   -0.0241   -0.0023   -0.0068    0.0178
  101.5000   -2.0329   -2.0299   -2.0113   -0.0148   -0.0029   -0.0009    0.0370
  101.7500   -2.0386   -2.0408   -2.0209   -0.0104   -0.0023   -0.0071   -0.0258
  102.0000   -1.9976   -1.9968   -1.9710   -0.0188   -0.0022   -0.0048    0.0544
  102.2500   -2.0291   -2.0254   -2.0196   -0.0030   -0.0009   -0.0019    0.0064
  102.5000   -2.0316   -2.0330   -2.0044   -0.0230    0.0018   -0.0074   -0.0660
  102.7500   -1.9779   -1.9759   -1.9918    0.0180   -0.0019   -0.0002   -0.0005
  103.0000   -1.9863   -1.9858   -1.9879    0.0001   -0.0010    0.0030   -0.0253
  103.2500   -1.9749   -1.9757   -1.9805    0.0087   -0.0018   -0.0022    0.0044
  103.5000   -2.0267   -2.0260   -2.0121   -0.0160    0.0012    0.0009    0.0269
  103.7500   -1.9758   -1.9724   -1.9671   -0.0003   -0.0016   -0.0034   -0.0636
  104.0000   -1.9635   -1.9631   -1.9336   -0.0098   -0.0032   -0.0166   -0.0151
  104.2500   -1.9043   -1.9041   -1.9372    0.0302    0.0019    0.0010    0.0223
  104.5000   -1.9626   -1.9642   -1.9719    0.0072    0.0001    0.0004    0.0964
  104.7500   -1.9167   -1.9173   -1.9102   -0.0095    0.0021    0.0004    0.0277
  105.0000   -1.9161   -1.9158   -1.9408    0.0140    0.0014    0.0096    0.0277
  105.2500   -1.9372   -1.9366   -1.9295   -0.0121   -0.0012    0.0062   -0.0317
  105.5000   -1.9444   -1.9446   -1.9552    0.0095   -0.0041    0.0052    0.0173
  105.7500   -1.9098   -1.9071   -1.9330    0.0249    0.0000    0.0009    0.0206
  106.0000   -1.9053   -1.9046   -1.9208    0.0126    0.0001    0.0034    0.0139
  106.2500   -1.9190   -1.9155   -1.9339    0.0129   -0.0001    0.0056    0.0157
  106.5000   -1.9350   -1.9342   -1.9598    0.0241    0.0022   -0.0007    0.0051
  106.7500   -1.9244   -1.9237   -1.9233   -0.0075    0.0003    0.0068   -0.0077
  107.0000   -1.8993   -1.8982   -1.9113    0.0107   -0.0007    0.0031    0.0014
  107.2500   -1.9651   -1.9605   -1.9611    0.0009   -0.0019    0.0016    0.0170
  107.5000   -1.9200   -1.9194   -1.9067   -0.0045   -0.0014   -0.0068    0.0144
  107.7500   -1.9264   -1.9228   -1.9248   -0.0031   -0.0010    0.0060   -0.0220
  108.0000   -1.8970   -1.8961   -1.8873   -0.0136    0.0021    0.0027    0.0292
  108.2500   -1.9678   -1.9660   -1.9530   -0.0200    0.0028    0.0043   -0.0331
  108.5000   -1.9102   -1.9088   -1.9265    0.0224   -0.0027   -0.0020   -0.0920
  108.7500   -1.8801   -1.8797   -1.8855   -0.0014    0.0021    0.0051   -0.0053
  109.0000   -1.8713   -1.8707   -1.8700   -0.0073   -0.0002    0.0068    0.0230
  109.2500   -1.8667   -1.8638   -1.8426   -0.0272    0.0002    0.0058   -0.0748
  109.5000   -1.8704   -1.8713   -1.8456   -0.0282   -0.0013    0.0038    0.0229
  109.7500   -1.7850   -1.7856   -1.8131    0.0202   -0.0023    0.0096   -0.0606
  110.0000   -1.8178   -1.8161   -1.8469    0.0190    0.0006    0.0112    0.0411
  110.2500   -1.8792   -1.8803   -1.8770   -0.0048    0.0006    0.0008    0.0003
  110.5000   -1.7862   -1.7858   -1.8132    0.0180    0.0003    0.0091    0.0411
  110.7500   -1.8001   -1.8001   -1.8071   -0.0051    0.0003    0.0119    0.0378
  111.0000   -1.8466   -1.8451   -1.8327   -0.0175   -0.0031    0.0083    0.0117
  111.2500   -1.8941   -1.8941   -1.8982   -0.0224    0.0018    0.0247    0.0019
  111.5000   -1.8460   -1.8458   -1.8468   -0.0097   -0.0028    0.0134   -0.0211
  111.7500   -1.8687   -1.8667   -1.8570   -0.0236   -0.0011    0.0150   -0.0515
  112.0000   -1.8333   -1.8307   -1.8518    0.0062    0.0000    0.0148    0.0283
  112.2500   -1.8922   -1.8932   -1.8743   -0.0359   -0.0001    0.0172    0.0807
  112.5000   -1.8613   -1.8598   -1.8699   -0.0095    0.0029    0.0167   -0.0048
  112.7500   -1.7965   -1.7960   -1.8092   -0.0073   -0.0013    0.0219   -0.1382
  113.0000   -1.8011   -1.8021   -1.8337    0.0073   -0.0020    0.0264    0.0244
  113.2500   -1.8286   -1.8292   -1.8294   -0.0181    0.0005    0.0178    0.0053
  113.5000   -1.7902   -1.7897   -1.8138    0.0062    0.0050    0.0129    0.1076
  113.7500   -1.7461   -1.7465   -1.7839    0.0125    0.0008    0.0241    0.0213
  114.0000   -1.8301   -1.8305   -1.8532    0.0040    0.0009    0.0178   -0.0455
  114.2500   -1.7298   -1.7293   -1.7678    0.0170   -0.0011    0.0226   -0.0847
  114.5000   -1.7538   -1.7534   -1.8022    0.0240   -0.0016    0.0265   -0.0595
  114.7500   -1.8294   -1.8334   -1.8414   -0.0141   -0.0024    0.0245   -0.0297
  115.0000   -1.7501   -1.7487   -1.7795    0.0046    0.0014    0.0247    0.0287
  115.2500   -1.7197   -1.7184   -1.7653    0.0197   -0.0021    0.0293   -0.0715
  115.5000   -1.7624   -1.7641   -1.7621   -0.0322    0.0015    0.0287    0.0195
  115.7500   -1.7614   -1.7607   -1.7898    0.0032    0.0022    0.0237    0.0262
  116.0000   -1.7225   -1.7245   -1.7457   -0.0056    0.0041    0.0227   -0.0108
  116.2500   -1.6975   -1.6968   -1.7272   -0.0004    0.0014    0.0294    0.1120
  116.5000   -1.7451   -1.7440   -1.7577   -0.0105   -0.0013    0.0255   -0.0428
  116.7500   -1.6981   -1.6984   -1.7273   -0.0012    0.0018    0.0283   -0.0561
  117.0000   -1.7329   -1.7349   -1.7491   -0.0136    0.0012    0.0267    0.1211
  117.2500   -1.7551   -1.7551   -1.8103    0.0257   -0.0004    0.0299    0.1242
  117.5000   -1.6934   -1.6921   -1.7417    0.0191    0.0013    0.0292   -0.0129
  117.7500   -1.7267   -1.7276   -1.7700    0.0153   -0.0000    0.0272    0.0237
  118.0000   -1.7021   -1.6991   -1.7155   -0.0025   -0.0052    0.0240   -0.0895
  118.2500   -1.7664   -1.7643   -1.7988   -0.0020   -0.0036    0.0401   -0.1037
  118.5000   -1.6727   -1.6703   -1.7403    0.0336    0.0002    0.0361    0.0652
  118.7500   -1.6670   -1.6652   -1.7312    0.0381    0.0000    0.0280   -0.0148
  119.0000   -1.6621   -1.6621   -1.7178    0.0288    0.0014    0.0255    0.1380
  119.2500   -1.7177   -1.7158   -1.7784    0.0374   -0.0047    0.0300   -0.0712
  119.5000   -1.7227   -1.7185   -1.7696    0.0156   -0.0032    0.0387   -0.0994
  119.7500   -1.6422   -1.6388   -1.7206    0.0439   -0.0012    0.0392    0.0224
  120.0000   -1.7005   -1.6982   -1.7455   -0.0012    0.0024    0.0461    0.1163
  120.2500   -1.5638   -1.5573   -1.6338    0.0366    0.0002    0.0398    0.1093
  120.5000   -1.5579   -1.5550   -1.6283    0.0362   -0.0011    0.0382    0.0109
  120.7500   -1.5388   -1.5312   -1.6127    0.0453    0.0046    0.0317    0.2200
  121.0000   -1.7236   -1.7236   -1.7660    0.0083   -0.0067    0.0408   -0.1051
  121.2500   -1.6926   -1.6908   -1.7139   -0.0137   -0.0015    0.0383   -0.0058
  121.5000   -1.5963   -1.5897   -1.6675    0.0187    0.0049    0.0542    0.2651
  121.7500   -1.6895   -1.6850   -1.7300   -0.0038    0.0102    0.0385    0.5559
  122.0000   -1.5680   -1.5692   -1.6257    0.0244   -0.0081    0.0402   -0.3432
  122.2500   -1.5564   -1.5535   -1.5986    0.0120   -0.0016    0.0346    0.0185
  122.5000   -1.6473   -1.6497   -1.6746    0.0024   -0.0007    0.0232   -0.0592
  122.7500   -1.5846   -1.5824   -1.6719    0.0603    0.0023    0.0270    0.1478
  123.0000   -1.6882   -1.6836   -1.7464    0.0236   -0.0007    0.0398   -0.1180
  123.2500   -1.6978   -1.6980   -1.7116   -0.0318    0.0035    0.0418    0.1641
  123.5000   -1.5233   -1.5182   -1.5983    0.0428   -0.0015    0.0389   -0.1037
  123.7500   -1.3131   -1.3098   -1.3684    0.0259   -0.0020    0.0346    0.0049
  124.0000   -1.6245   -1.6322   -1.5893   -0.0806    0.0043    0.0334    0.0641
  124.2500   -1.5568   -1.5693   -1.4406   -0.1532   -0.0147    0.0392   -0.1719
