# Multipolar energies (kT/lB)
#        R     exact       tot        ii        id        dd        iq    mucorr
   54.2500   -8.1317   -7.0859   -4.0024   -1.6369   -0.3484   -1.0983    0.5262
   54.5000   -8.1284   -7.0541   -3.9619   -1.6522   -0.3507   -1.0893    0.5657
   54.7500   -8.2074   -7.1174   -4.0274   -1.6463   -0.3391   -1.1046    0.5734
   55.0000   -8.1789   -7.0648   -3.9970   -1.6394   -0.3366   -1.0918    0.5956
   55.2500   -8.1359   -6.9855   -3.9401   -1.6234   -0.3354   -1.0865    0.5912
   55.5000   -8.1226   -6.9397   -3.9307   -1.6024   -0.3240   -1.0827    0.5928
   55.7500   -8.1082   -6.9094   -3.9269   -1.5879   -0.3150   -1.0796    0.5930
   56.0000   -8.0552   -6.8382   -3.8990   -1.5642   -0.3085   -1.0664    0.5785
   56.2500   -7.9862   -6.7574   -3.8519   -1.5516   -0.3051   -1.0488    0.5962
   56.5000   -7.9098   -6.6721   -3.8235   -1.5196   -0.2924   -1.0366    0.5787
   56.7500   -7.8920   -6.6465   -3.8344   -1.4994   -0.2835   -1.0292    0.5658
   57.0000   -7.8060   -6.5506   -3.7836   -1.4818   -0.2778   -1.0073    0.5718
   57.2500   -7.7429   -6.4716   -3.7467   -1.4584   -0.2692   -0.9973    0.5671
   57.5000   -7.6803   -6.4126   -3.7346   -1.4384   -0.2608   -0.9788    0.5607
   57.7500   -7.5962   -6.3224   -3.6990   -1.4070   -0.2512   -0.9651    0.5474
   58.0000   -7.5278   -6.2384   -3.6689   -1.3809   -0.2411   -0.9474    0.5394
   58.2500   -7.4738   -6.1774   -3.6403   -1.3619   -0.2343   -0.9409    0.5259
   58.5000   -7.4465   -6.1298   -3.6362   -1.3393   -0.2255   -0.9288    0.5035
   58.7500   -7.3649   -6.0465   -3.6006   -1.3086   -0.2147   -0.9227    0.4998
   59.0000   -7.3080   -5.9781   -3.5755   -1.2865   -0.2039   -0.9122    0.5011
   59.2500   -7.2209   -5.9083   -3.5381   -1.2701   -0.2014   -0.8986    0.4941
   59.5000   -7.1996   -5.8669   -3.5295   -1.2530   -0.1956   -0.8889    0.4800
   59.7500   -7.1457   -5.8153   -3.5147   -1.2312   -0.1869   -0.8824    0.4701
   60.0000   -7.1374   -5.8052   -3.5160   -1.2283   -0.1896   -0.8713    0.4785
   60.2500   -7.0302   -5.6995   -3.4536   -1.2008   -0.1839   -0.8612    0.4538
   60.5000   -6.9353   -5.6272   -3.4188   -1.1892   -0.1793   -0.8398    0.4610
   60.7500   -6.9262   -5.6265   -3.4338   -1.1799   -0.1759   -0.8368    0.4627
   61.0000   -6.8336   -5.5411   -3.3815   -1.1613   -0.1777   -0.8206    0.4498
   61.2500   -6.7454   -5.4626   -3.3492   -1.1355   -0.1703   -0.8076    0.4443
   61.5000   -6.6953   -5.4444   -3.3283   -1.1452   -0.1746   -0.7963    0.4690
   61.7500   -6.6057   -5.3464   -3.2854   -1.1126   -0.1630   -0.7855    0.4527
   62.0000   -6.6151   -5.3574   -3.2879   -1.1225   -0.1683   -0.7787    0.4848
   62.2500   -6.5325   -5.2931   -3.2567   -1.1079   -0.1689   -0.7596    0.4651
   62.5000   -6.5113   -5.2933   -3.2461   -1.1219   -0.1735   -0.7518    0.4961
   62.7500   -6.5551   -5.3013   -3.2714   -1.1076   -0.1666   -0.7556    0.4752
   63.0000   -6.4206   -5.1905   -3.1843   -1.0986   -0.1743   -0.7334    0.4968
   63.2500   -6.3294   -5.1210   -3.1573   -1.0756   -0.1657   -0.7224    0.4963
   63.5000   -6.4113   -5.1642   -3.1905   -1.0812   -0.1656   -0.7268    0.4997
   63.7500   -6.3862   -5.1436   -3.1809   -1.0686   -0.1610   -0.7331    0.5001
   64.0000   -6.2905   -5.0540   -3.1322   -1.0502   -0.1580   -0.7136    0.4862
   64.2500   -6.2457   -5.0169   -3.1016   -1.0517   -0.1649   -0.6988    0.4752
   64.5000   -6.2529   -5.0439   -3.1229   -1.0550   -0.1616   -0.7044    0.4910
   64.7500   -6.1430   -4.9327   -3.0635   -1.0226   -0.1561   -0.6905    0.4611
   65.0000   -6.1027   -4.9666   -3.0934   -1.0346   -0.1574   -0.6812    0.4977
   65.2500   -5.9978   -4.8556   -3.0392   -0.9935   -0.1499   -0.6730    0.4738
   65.5000   -5.9541   -4.8398   -3.0327   -0.9935   -0.1509   -0.6627    0.4505
   65.7500   -5.8750   -4.7784   -2.9965   -0.9806   -0.1477   -0.6536    0.4772
   66.0000   -5.7584   -4.7110   -2.9388   -0.9894   -0.1581   -0.6247    0.5020
   66.2500   -5.7643   -4.7253   -2.9993   -0.9521   -0.1415   -0.6324    0.4282
   66.5000   -5.4922   -4.5209   -2.8280   -0.9592   -0.1515   -0.5821    0.4912
   66.7500   -5.5743   -4.6464   -2.9178   -0.9839   -0.1556   -0.5890    0.5298
   67.0000   -5.4436   -4.5299   -2.8542   -0.9513   -0.1488   -0.5757    0.5016
   67.2500   -5.3583   -4.4493   -2.7933   -0.9455   -0.1424   -0.5681    0.4893
   67.5000   -5.1715   -4.3627   -2.7389   -0.9378   -0.1551   -0.5309    0.5555
   67.7500   -5.0776   -4.3066   -2.7032   -0.9339   -0.1602   -0.5094    0.5144
   68.0000   -5.2055   -4.4671   -2.8386   -0.9708   -0.1593   -0.4984    0.5974
   68.2500   -5.1535   -4.3555   -2.8207   -0.8769   -0.1285   -0.5296    0.4849
   68.5000   -4.9664   -4.2414   -2.6994   -0.9120   -0.1471   -0.4829    0.5469
   68.7500   -4.9762   -4.3045   -2.7230   -0.9328   -0.1530   -0.4957    0.5629
   69.0000   -4.8897   -4.2575   -2.7041   -0.9246   -0.1597   -0.4691    0.5591
   69.2500   -4.4442   -3.8261   -2.4819   -0.8053   -0.1295   -0.4095    0.4490
   69.5000   -4.6861   -4.0813   -2.6416   -0.8768   -0.1353   -0.4275    0.5604
   69.7500   -4.9421   -4.2598   -2.7759   -0.8588   -0.1309   -0.4941    0.4422
   70.0000   -4.4146   -3.8416   -2.4971   -0.8087   -0.1295   -0.4063    0.4210
   70.2500   -4.4472   -3.8920   -2.5988   -0.7649   -0.1039   -0.4244    0.4540
   70.5000   -4.5049   -3.9624   -2.6375   -0.7925   -0.1219   -0.4105    0.5240
   70.7500   -4.1336   -3.6310   -2.4133   -0.7636   -0.1265   -0.3276    0.4847
   71.0000   -4.2971   -3.7436   -2.4952   -0.7397   -0.0980   -0.4107    0.4028
   71.2500   -4.4141   -3.8807   -2.6038   -0.7812   -0.1175   -0.3782    0.3500
   71.5000   -4.0732   -3.6369   -2.3875   -0.7680   -0.1238   -0.3576    0.4921
   71.7500   -4.0470   -3.6665   -2.4598   -0.7404   -0.1235   -0.3428    0.4577
   72.0000   -3.8084   -3.4673   -2.4529   -0.6423   -0.0925   -0.2796    0.3778
   72.2500   -3.9286   -3.5408   -2.4206   -0.6739   -0.1013   -0.3450    0.5018
   72.5000   -4.0517   -3.7141   -2.5262   -0.7277   -0.0875   -0.3726    0.5567
   72.7500   -4.1545   -3.7858   -2.6877   -0.6390   -0.0801   -0.3790    0.3460
   73.0000   -3.4049   -3.1202   -2.3278   -0.4882   -0.1167   -0.1875    0.3129
   73.2500   -4.0103   -3.6927   -2.5652   -0.7246   -0.0954   -0.3075    0.4793
   73.5000   -3.4318   -3.1710   -2.1924   -0.6614   -0.0776   -0.2395    0.6215
   73.7500   -3.4143   -3.1354   -2.1622   -0.6255   -0.1105   -0.2371    0.3918
   74.0000   -3.3663   -3.0562   -2.2760   -0.5109   -0.0761   -0.1932    0.2400
   74.2500   -3.5321   -3.2418   -2.3893   -0.5525   -0.0801   -0.2200    0.4235
   74.5000   -3.7039   -3.4168   -2.4147   -0.6434   -0.0789   -0.2797    0.2216
   74.7500   -3.2687   -2.9222   -2.0034   -0.5934   -0.0880   -0.2374    0.4125
   75.0000   -3.2024   -3.0407   -2.1593   -0.5477   -0.0738   -0.2600    0.1024
   75.2500   -3.8564   -3.5638   -2.5954   -0.6202   -0.0655   -0.2826    0.3172
   75.5000   -2.8474   -2.6873   -1.8656   -0.6022   -0.1048   -0.1147    0.5447
   75.7500   -3.4142   -3.1075   -2.2397   -0.5471   -0.0634   -0.2573    0.3546
   76.0000   -3.0800   -2.8063   -2.2034   -0.3923   -0.0133   -0.1973   -0.0029
   76.2500   -3.1267   -2.8759   -2.2142   -0.3702   -0.0539   -0.2376    0.1949
   76.5000   -3.5997   -3.3016   -2.4032   -0.6141   -0.0823   -0.2020    0.1982
   76.7500   -2.9288   -2.7553   -2.1201   -0.3913   -0.0467   -0.1972    0.0413
   77.0000   -2.5182   -2.4582   -1.9683   -0.3111   -0.0416   -0.1372    0.5198
   77.2500   -3.1457   -2.9036   -2.0461   -0.5340   -0.0792   -0.2443    0.2728
   77.5000   -3.2861   -3.1924   -2.2392   -0.6584   -0.1089   -0.1859    0.5450
   77.7500   -3.0506   -2.9446   -2.2779   -0.5437   -0.0724   -0.0506    0.3875
   78.0000   -2.8740   -2.7501   -2.1482   -0.4253   -0.0363   -0.1403    0.1277
   78.2500   -2.8177   -2.5571   -1.9946   -0.3286   -0.0474   -0.1865    0.1318
   78.5000   -3.1669   -2.9436   -2.1777   -0.4508   -0.0654   -0.2496    0.4145
   78.7500   -3.1537   -3.0323   -2.1719   -0.5887   -0.0589   -0.2127    0.6813
   79.0000   -2.7059   -2.5720   -2.1720   -0.2804   -0.0336   -0.0861    0.3014
   79.2500   -3.1844   -3.0690   -2.2555   -0.5673   -0.0769   -0.1693    0.3147
   79.5000   -3.0278   -2.8262   -2.1662   -0.3843   -0.0369   -0.2387    0.6107
   79.7500   -2.9814   -2.8036   -2.1712   -0.4655   -0.0357   -0.1311    0.4007
   80.0000   -2.8140   -2.7386   -2.0847   -0.4788   -0.0409   -0.1342    0.4111
   80.2500   -2.5332   -2.4253   -1.9418   -0.3350   -0.0423   -0.1061   -0.0431
   80.5000   -2.9583   -2.7829   -2.2411   -0.3888   -0.0481   -0.1049    0.1034
   80.7500   -2.3214   -2.2999   -2.0844   -0.1539    0.0061   -0.0677   -0.3960
   81.0000   -2.1084   -1.9358   -1.4815   -0.2877   -0.0195   -0.1471    0.5843
   81.2500   -2.4280   -2.3892   -1.9739   -0.2348   -0.0201   -0.1603    0.1634
   81.5000   -2.4494   -2.3109   -1.8552   -0.3129   -0.0108   -0.1321    0.2238
   81.7500   -2.0428   -2.0446   -1.8193   -0.1864   -0.0204   -0.0185    0.1444
   82.0000   -2.4497   -2.4427   -2.3104   -0.1369    0.0117   -0.0071   -0.1399
   82.2500   -2.7986   -2.7619   -2.1820   -0.4203   -0.0349   -0.1247    0.2968
   82.5000   -2.1200   -2.1618   -2.1002   -0.1453    0.0551    0.0285   -0.1805
   82.7500   -2.2267   -2.2235   -1.8978   -0.2553   -0.0044   -0.0660    0.0051
   83.0000   -2.0145   -1.9165   -1.7871   -0.0970   -0.0222   -0.0102    0.2789
   83.2500   -2.1941   -2.1585   -1.8491   -0.2426   -0.0395   -0.0273    0.2313
   83.5000   -2.0109   -1.9725   -1.6198   -0.2775   -0.0513   -0.0239   -0.0308
   83.7500   -2.3743   -2.3856   -1.9212   -0.3567   -0.0035   -0.1043    0.2380
   84.0000   -2.2804   -2.2296   -1.9293   -0.1988   -0.0365   -0.0649   -0.0096
   84.2500   -2.1059   -2.1055   -1.8975   -0.1219   -0.0536   -0.0325    0.1473
   84.5000   -2.7257   -2.6506   -2.1106   -0.4042   -0.0209   -0.1148    0.3164
   84.7500   -1.9626   -1.9096   -1.5159   -0.2870   -0.0439   -0.0627    0.2473
   85.0000   -2.1514   -2.1150   -1.6741   -0.3371   -0.0614   -0.0424    0.1698
   85.2500   -2.5066   -2.4537   -2.1892   -0.2097    0.0042   -0.0590   -0.1093
   85.5000   -2.2429   -2.2470   -2.0311   -0.2448    0.0002    0.0287    0.0365
   85.7500   -2.2224   -2.1775   -2.1187   -0.0377   -0.0116   -0.0096   -0.0578
   86.0000   -1.9892   -1.9667   -1.8364   -0.0756   -0.0206   -0.0341    0.0430
   86.2500   -1.7517   -1.7652   -1.4890   -0.1884   -0.0230   -0.0649    0.2835
   86.5000   -2.0270   -2.0231   -1.8778   -0.1019    0.0002   -0.0437   -0.1773
   86.7500   -2.3205   -2.2539   -1.9676   -0.1993   -0.0041   -0.0828    0.0471
   87.0000   -2.5544   -2.5174   -1.9909   -0.4457   -0.0611   -0.0197    0.0837
   87.2500   -2.0540   -2.0478   -1.9619   -0.0092   -0.0601   -0.0166   -0.0884
   87.5000   -2.1403   -2.1159   -1.9892   -0.0658   -0.0173   -0.0437    0.0322
   87.7500   -2.3962   -2.3466   -1.8772   -0.3701   -0.0417   -0.0576    0.0607
   88.0000   -2.1318   -2.0484   -1.8004   -0.1184   -0.0145   -0.1150   -0.0490
   88.2500   -1.7572   -1.7523   -1.6015   -0.0587   -0.0579   -0.0343    0.2008
   88.5000   -1.9881   -1.9844   -1.9432   -0.0255    0.0060   -0.0218    0.1903
   88.7500   -2.2970   -2.2586   -1.7152   -0.3806   -0.0524   -0.1104    0.1295
   89.0000   -1.6925   -1.6758   -1.4215   -0.1969   -0.0470   -0.0104    0.2938
   89.2500   -1.8374   -1.8540   -2.0242    0.0881    0.0451    0.0370   -0.2699
   89.5000   -2.1924   -2.1664   -1.8015   -0.3029   -0.0366   -0.0254    0.1714
   89.7500   -1.7152   -1.7161   -1.6561    0.0499   -0.0156   -0.0943   -0.1581
   90.0000   -1.7814   -1.8064   -1.6868   -0.1338    0.0108    0.0034   -0.1621
   90.2500   -2.1433   -2.1400   -1.9221   -0.2080   -0.0186    0.0087    0.1390
   90.5000   -1.7875   -1.7873   -1.6710   -0.1366    0.0019    0.0185    0.1310
   90.7500   -2.6572   -2.6346   -2.4438   -0.1156   -0.0212   -0.0540   -0.1589
   91.0000   -1.5907   -1.5736   -1.6204   -0.0132    0.0336    0.0265   -0.2257
   91.2500   -1.9724   -1.9662   -1.8686   -0.0994    0.0062   -0.0044    0.1269
   91.5000   -1.9874   -2.0404   -1.7819   -0.2152   -0.0178   -0.0256   -0.0329
   91.7500   -1.4150   -1.3870   -1.4727    0.0938   -0.0174    0.0092   -0.0928
   92.0000   -1.3842   -1.3581   -1.3627    0.0084   -0.0111    0.0071    0.1761
   92.2500   -1.8773   -1.8817   -1.7327   -0.0535   -0.0135   -0.0819    0.0096
   92.5000   -1.8400   -1.8618   -1.8809    0.0055   -0.0057    0.0193    0.0861
   92.7500   -1.9818   -1.9493   -1.8060   -0.0678   -0.0330   -0.0424   -0.2285
   93.0000   -1.6032   -1.6060   -1.7019    0.1079   -0.0045   -0.0073    0.3649
   93.2500   -1.9234   -1.8922   -1.5551   -0.2364   -0.0198   -0.0810   -0.0003
   93.5000   -1.7614   -1.7494   -1.6596   -0.0783   -0.0068   -0.0047    0.2075
   93.7500   -1.5980   -1.6008   -1.5485   -0.0617   -0.0044    0.0139   -0.3109
   94.0000   -1.5822   -1.5657   -1.5487   -0.0755    0.0188    0.0397   -0.0057
   94.2500   -1.4523   -1.4384   -1.5166    0.0555    0.0134    0.0093    0.0866
   94.5000   -2.2462   -2.2081   -1.8352   -0.2791   -0.0252   -0.0686    0.0947
   94.7500   -2.0557   -2.0575   -1.9713   -0.0965   -0.0043    0.0145   -0.3365
   95.0000   -2.0577   -2.0754   -1.8436   -0.1841   -0.0174   -0.0303    0.1009
   95.2500   -1.7958   -1.7949   -1.8141    0.0182    0.0128   -0.0118   -0.1765
   95.5000   -2.0493   -2.0500   -1.8596   -0.1746   -0.0075   -0.0084   -0.3126
   95.7500   -1.5425   -1.5425   -1.5920    0.0560   -0.0139    0.0074    0.1217
   96.0000   -2.0221   -1.9705   -1.6671   -0.2459   -0.0066   -0.0508    0.3544
   96.2500   -1.8763   -1.8748   -1.6958   -0.0982   -0.0239   -0.0569    0.0674
   96.5000   -1.9983   -1.9611   -1.6966   -0.1732   -0.0257   -0.0656    0.4705
   96.7500   -1.5220   -1.5234   -1.4966   -0.0399    0.0071    0.0059    0.0201
   97.0000   -1.6949   -1.6911   -1.6481   -0.0110    0.0140   -0.0460    0.0533
   97.2500   -1.5727   -1.5729   -1.6379    0.0673    0.0138   -0.0160   -0.0491
   97.5000   -1.9488   -1.9461   -1.8493   -0.0397    0.0033   -0.0604   -0.1844
   97.7500   -1.5001   -1.5050   -1.5000    0.0113   -0.0005   -0.0158   -0.1089
   98.0000   -2.0632   -2.0498   -1.8191   -0.1786    0.0126   -0.0647    0.1424
   98.2500   -1.4942   -1.4635   -1.3318   -0.0754   -0.0015   -0.0548   -0.1468
   98.5000   -1.7000   -1.6934   -1.7581    0.0715   -0.0165    0.0097   -0.4235
   98.7500   -1.7235   -1.7282   -1.5869   -0.0859   -0.0273   -0.0281   -0.4678
   99.0000   -1.5512   -1.5549   -1.6262    0.0694   -0.0017    0.0036   -0.0114
   99.2500   -1.8041   -1.7808   -1.7656   -0.0075    0.0001   -0.0078    0.4234
   99.5000   -1.5199   -1.5133   -1.4496   -0.0722    0.0139   -0.0054    0.0274
   99.7500   -1.5226   -1.5237   -1.5988    0.0369    0.0065    0.0318    0.1560
  100.0000   -1.5409   -1.5437   -1.4614   -0.0895    0.0037    0.0034   -0.2104
  100.2500   -1.5420   -1.5488   -1.3142   -0.2213   -0.0043   -0.0090    0.1776
  100.5000   -1.6423   -1.6412   -1.6057   -0.0421    0.0067   -0.0001   -0.1211
  100.7500   -1.6468   -1.6517   -1.4614   -0.1942   -0.0100    0.0139   -0.2389
  101.0000   -1.7221   -1.7594   -1.6628   -0.1153    0.0071    0.0116    0.4130
  101.2500   -1.8291   -1.8201   -1.7857    0.0176   -0.0281   -0.0239    0.0725
  101.5000   -1.6079   -1.6146   -1.4672   -0.1198    0.0045   -0.0321    0.1422
  101.7500   -1.6239   -1.6160   -1.6152   -0.0126    0.0063    0.0054   -0.0337
  102.0000   -1.7014   -1.6911   -1.6516   -0.0035   -0.0044   -0.0316    0.2356
  102.2500   -1.5769   -1.5458   -1.4678   -0.0636    0.0020   -0.0163    0.2565
  102.5000   -1.3669   -1.3656   -1.3361   -0.0173   -0.0027   -0.0095   -0.1848
  102.7500   -1.6550   -1.6424   -1.5384   -0.0688   -0.0169   -0.0183    0.0871
  103.0000   -1.5039   -1.5148   -1.4898   -0.0500    0.0149    0.0101   -0.0565
  103.2500   -1.5298   -1.5327   -1.4904   -0.0254   -0.0034   -0.0135   -0.0614
  103.5000   -1.4416   -1.4477   -1.4017   -0.0388   -0.0064   -0.0008    0.1580
  103.7500   -1.7461   -1.7367   -1.6778   -0.0524   -0.0011   -0.0054   -0.1896
  104.0000   -1.3326   -1.3424   -1.3211   -0.0399   -0.0040    0.0226   -0.1732
  104.2500   -1.9403   -1.9397   -1.7161   -0.2130    0.0165   -0.0271   -0.1814
  104.5000   -1.5589   -1.5437   -1.5002   -0.0061   -0.0076   -0.0297   -0.0268
  104.7500   -1.4582   -1.4575   -1.4217   -0.0946   -0.0098    0.0685   -0.4281
  105.0000   -1.5896   -1.5860   -1.3918   -0.1669   -0.0188   -0.0085    0.2295
  105.2500   -1.1953   -1.2036   -1.1941    0.0148   -0.0160   -0.0084   -0.3806
  105.5000   -1.4274   -1.4240   -1.3836   -0.0376    0.0094   -0.0122    0.0124
  105.7500   -1.5167   -1.4829   -1.1386   -0.2648   -0.0311   -0.0484    0.4940
  106.0000   -1.4038   -1.4229   -1.3117   -0.1115   -0.0116    0.0118   -0.0408
  106.2500   -1.3502   -1.3362   -1.3685    0.0456   -0.0091   -0.0042    0.2680
  106.5000   -1.4197   -1.4008   -1.2914   -0.0545   -0.0167   -0.0382   -0.3060
  106.7500   -1.5857   -1.5946   -1.5271   -0.0592    0.0000   -0.0083    0.0297
  107.0000   -1.6864   -1.7005   -1.6587   -0.0279   -0.0012   -0.0127   -0.1252
  107.2500   -1.4840   -1.4880   -1.4784   -0.0089    0.0007   -0.0014   -0.1078
  107.5000   -1.4148   -1.4234   -1.4523   -0.0012   -0.0097    0.0398   -0.3638
  107.7500   -1.4781   -1.4635   -1.4642    0.0341   -0.0067   -0.0267   -0.0346
  108.0000   -1.3979   -1.3941   -1.4376    0.0441   -0.0028    0.0022   -0.3497
  108.2500   -1.5161   -1.5185   -1.5446   -0.0061    0.0085    0.0237   -0.2287
  108.5000   -1.5448   -1.5438   -1.5233    0.0044    0.0009   -0.0257    0.1755
  108.7500   -1.3403   -1.3415   -1.4061    0.0570   -0.0011    0.0087    0.0234
  109.0000   -1.3370   -1.3373   -1.3447   -0.0032    0.0031    0.0075    0.0152
  109.2500   -1.2583   -1.2731   -1.2990   -0.0112    0.0173    0.0197   -0.1293
  109.5000   -1.6505   -1.6524   -1.6509   -0.0360    0.0130    0.0215    0.0130
  109.7500   -1.2719   -1.2735   -1.2904   -0.0004   -0.0030    0.0202   -0.2279
  110.0000   -1.5695   -1.5680   -1.5849   -0.0515    0.0122    0.0562    0.1363
  110.2500   -1.4639   -1.4776   -1.5523    0.0867   -0.0055   -0.0065   -0.2244
  110.5000   -1.2391   -1.2337   -1.2954    0.0814   -0.0258    0.0061   -0.3865
  110.7500   -1.5016   -1.5046   -1.5639    0.0800   -0.0245    0.0037    0.0649
  111.0000   -1.3343   -1.3417   -1.2595   -0.0790   -0.0024   -0.0007    0.3796
  111.2500   -1.4495   -1.4633   -1.4259   -0.0509   -0.0004    0.0138   -0.1492
  111.5000   -1.0932   -1.0982   -1.0276   -0.0732   -0.0016    0.0042    0.1280
  111.7500   -1.2230   -1.2219   -1.2244   -0.0166    0.0060    0.0133    0.2007
  112.0000   -1.4075   -1.4128   -1.3316   -0.0827    0.0035   -0.0020    0.0255
  112.2500   -1.4440   -1.4486   -1.4479    0.0005    0.0084   -0.0096   -0.1071
  112.5000   -1.5053   -1.5102   -1.4682   -0.0679   -0.0078    0.0336   -0.4238
  112.7500   -1.3424   -1.3432   -1.3166   -0.0600    0.0004    0.0330   -0.0648
  113.0000   -1.4604   -1.4585   -1.4371    0.0007   -0.0057   -0.0164    0.0676
  113.2500   -1.4733   -1.4881   -1.3648   -0.1443   -0.0050    0.0260    0.4797
  113.5000   -1.8358   -1.8417   -1.9393    0.0643   -0.0090    0.0424   -0.4438
  113.7500   -1.3706   -1.3783   -1.2306   -0.1531   -0.0034    0.0089    0.4070
  114.0000   -1.3734   -1.3845   -1.3719   -0.0159   -0.0027    0.0058   -0.1868
  114.2500   -1.6367   -1.6433   -1.5111   -0.1355    0.0107   -0.0074    0.1471
  114.5000   -1.2332   -1.2462   -1.2815    0.0363   -0.0011    0.0001    0.3032
  114.7500   -1.2406   -1.2280   -1.3424    0.1105   -0.0083    0.0123   -0.2856
  115.0000   -1.4657   -1.4725   -1.3293   -0.1502   -0.0168    0.0238   -0.1962
  115.2500   -0.9537   -0.9347   -1.1325    0.1675   -0.0036    0.0340   -0.4044
  115.5000   -1.3306   -1.3295   -1.3349   -0.0183   -0.0042    0.0279   -0.1888
  115.7500   -1.3253   -1.3298   -1.3126   -0.0498    0.0042    0.0284    0.6185
  116.0000   -1.4632   -1.4697   -1.5686    0.0599    0.0193    0.0197    0.5254
  116.5000   -1.2657   -1.2648   -1.2649   -0.0292   -0.0075    0.0367   -0.2628
  116.7500   -1.3967   -1.4023   -1.5134    0.0968   -0.0006    0.0149   -0.0882
  117.0000   -1.5139   -1.5205   -1.4355   -0.1077    0.0043    0.0184    0.2769
  117.5000   -1.3531   -1.3542   -1.3189   -0.0617    0.0060    0.0204    0.4172
  117.7500   -0.8791   -0.8750   -0.9936    0.0852    0.0096    0.0237    0.7215
  118.0000   -1.3645   -1.3722   -1.3228   -0.0695   -0.0014    0.0215   -0.5363
  118.5000   -1.0075   -0.9941   -1.1230    0.0552    0.0256    0.0481    0.5053
  118.7500   -0.9489   -0.9344   -1.1211    0.1379    0.0133    0.0355    0.6205
  119.0000   -1.3030   -1.2866   -1.4674    0.1253    0.0088    0.0467    0.6339
  119.2500   -1.1237   -1.1245   -1.1699    0.0083    0.0098    0.0273    0.1996
  119.5000   -1.4639   -1.4683   -1.5520    0.0895   -0.0198    0.0140   -0.5175
  119.7500   -1.2001   -1.1947   -1.1102   -0.0978    0.0262   -0.0129   -0.1270
  120.0000   -1.1640   -1.1455   -1.3228    0.1231    0.0080    0.0461    0.4854
  120.2500   -1.2247   -1.2291   -1.2213   -0.0589    0.0106    0.0404    0.6150
  120.5000   -1.5489   -1.5710   -1.3355   -0.2537   -0.0182    0.0364    0.4771
  120.7500   -1.4282   -1.4248   -1.5331    0.0736   -0.0003    0.0350    0.0534
  121.2500   -1.5057   -1.4893   -1.6512    0.1173   -0.0112    0.0558   -0.2362
  121.7500   -0.6298   -0.6251   -0.7807    0.1712   -0.0034   -0.0122    0.6733
  122.0000   -1.1368   -1.1384   -1.1150   -0.0551   -0.0072    0.0390   -0.1933
  122.2500   -0.9636   -0.9472   -1.1290    0.1474   -0.0009    0.0353   -0.1868
  122.7500   -1.2005   -1.2081   -1.2351    0.0141   -0.0164    0.0293   -0.5156
  124.0000   -1.2089   -1.2192   -1.1625   -0.0741   -0.0054    0.0227   -0.8095
