# Multipolar energies (kT/lB)
#        R     exact       tot        ii        id        dd        iq    mucorr
   55.2500   -7.8738   -6.8271   -4.1848   -1.3891   -0.2271   -1.0262    0.3949
   55.5000   -7.8352   -6.7816   -4.1828   -1.3494   -0.2180   -1.0315    0.3422
   55.7500   -7.9044   -6.7997   -4.1841   -1.3668   -0.2144   -1.0343    0.3911
   56.0000   -7.8624   -6.7728   -4.1939   -1.3429   -0.2090   -1.0269    0.3860
   56.2500   -7.7383   -6.5976   -4.0732   -1.3107   -0.2033   -1.0104    0.3727
   56.5000   -7.7881   -6.6722   -4.1318   -1.3272   -0.2067   -1.0065    0.3779
   56.7500   -7.6388   -6.4816   -4.0316   -1.2704   -0.1837   -0.9960    0.3395
   57.0000   -7.6301   -6.4968   -4.0763   -1.2605   -0.1788   -0.9812    0.3617
   57.2500   -7.5691   -6.4206   -4.0299   -1.2417   -0.1816   -0.9675    0.3383
   57.5000   -7.4538   -6.3033   -3.9599   -1.2202   -0.1706   -0.9526    0.3325
   57.7500   -7.5039   -6.3359   -4.0032   -1.2212   -0.1635   -0.9480    0.3612
   58.0000   -7.4218   -6.2561   -3.9409   -1.2113   -0.1656   -0.9383    0.3446
   58.2500   -7.3661   -6.1917   -3.9445   -1.1700   -0.1486   -0.9285    0.3055
   58.5000   -7.3179   -6.1418   -3.9284   -1.1581   -0.1457   -0.9096    0.3142
   58.7500   -7.2790   -6.1116   -3.9013   -1.1589   -0.1472   -0.9041    0.3277
   59.0000   -7.2189   -6.0156   -3.8570   -1.1198   -0.1322   -0.9067    0.2993
   59.2500   -7.1119   -5.9402   -3.8334   -1.1023   -0.1315   -0.8731    0.2927
   59.5000   -7.0735   -5.9126   -3.8229   -1.0852   -0.1268   -0.8778    0.2791
   59.7500   -6.9540   -5.8050   -3.7702   -1.0606   -0.1229   -0.8513    0.2964
   60.0000   -6.9562   -5.8005   -3.7574   -1.0678   -0.1249   -0.8503    0.2805
   60.2500   -6.8966   -5.7704   -3.7714   -1.0462   -0.1250   -0.8278    0.2688
   60.5000   -6.8235   -5.6786   -3.7040   -1.0354   -0.1195   -0.8197    0.2595
   60.7500   -6.7852   -5.6694   -3.7091   -1.0342   -0.1268   -0.7993    0.2837
   61.0000   -6.7296   -5.6054   -3.6822   -1.0162   -0.1147   -0.7924    0.2631
   61.2500   -6.6906   -5.5953   -3.6715   -1.0132   -0.1170   -0.7936    0.2773
   61.5000   -6.5720   -5.4988   -3.6106   -0.9960   -0.1200   -0.7722    0.3000
   61.7500   -6.5419   -5.4774   -3.6162   -0.9855   -0.1124   -0.7633    0.2931
   62.0000   -6.4748   -5.4300   -3.5861   -0.9855   -0.1180   -0.7404    0.2933
   62.2500   -6.3493   -5.3378   -3.5496   -0.9559   -0.1125   -0.7198    0.3074
   62.5000   -6.3565   -5.3422   -3.5383   -0.9693   -0.1158   -0.7188    0.3080
   62.7500   -6.2389   -5.2565   -3.5224   -0.9278   -0.1064   -0.6999    0.3020
   63.0000   -6.2980   -5.2919   -3.5264   -0.9535   -0.1177   -0.6943    0.3155
   63.2500   -6.3090   -5.3055   -3.5353   -0.9579   -0.1171   -0.6953    0.3241
   63.5000   -6.1540   -5.1759   -3.4740   -0.9178   -0.1085   -0.6756    0.2959
   63.7500   -6.0277   -5.0631   -3.4279   -0.8826   -0.1062   -0.6464    0.3087
   64.0000   -6.0419   -5.0899   -3.4124   -0.9118   -0.1127   -0.6529    0.3303
   64.2500   -6.0800   -5.1063   -3.4412   -0.9031   -0.1095   -0.6525    0.3181
   64.5000   -5.9722   -5.0335   -3.4042   -0.8831   -0.1138   -0.6324    0.3426
   64.7500   -5.8995   -4.9875   -3.3853   -0.8670   -0.1071   -0.6281    0.3338
   65.0000   -5.7760   -4.8864   -3.3237   -0.8453   -0.1089   -0.6085    0.3003
   65.2500   -5.8089   -4.9273   -3.3612   -0.8601   -0.1047   -0.6014    0.3185
   65.5000   -5.5665   -4.7513   -3.2920   -0.8040   -0.0934   -0.5619    0.3003
   65.7500   -5.5707   -4.7937   -3.3194   -0.8109   -0.0997   -0.5637    0.3034
   66.0000   -5.3736   -4.6629   -3.2781   -0.7679   -0.0929   -0.5240    0.2589
   66.2500   -5.2387   -4.5614   -3.2394   -0.7274   -0.0933   -0.5013    0.2813
   66.5000   -5.1685   -4.5591   -3.2526   -0.7484   -0.0948   -0.4633    0.2939
   66.7500   -5.1382   -4.4981   -3.2133   -0.7283   -0.0920   -0.4645    0.2809
   67.0000   -4.8177   -4.2602   -3.1302   -0.6340   -0.0799   -0.4162    0.2277
   67.2500   -4.6995   -4.2245   -3.1322   -0.6241   -0.0801   -0.3882    0.2345
   67.5000   -4.5557   -4.1081   -3.0706   -0.6067   -0.0811   -0.3497    0.2563
   67.7500   -4.6516   -4.2084   -3.1542   -0.6179   -0.0739   -0.3625    0.2320
   68.0000   -4.5635   -4.1459   -3.1096   -0.6206   -0.0771   -0.3386    0.2553
   68.2500   -4.1731   -3.8293   -3.0254   -0.4615   -0.0530   -0.2894    0.1959
   68.5000   -4.3432   -3.9906   -3.0429   -0.5547   -0.0724   -0.3206    0.2462
   68.7500   -4.1550   -3.8493   -3.0160   -0.4760   -0.0631   -0.2942    0.2254
   69.0000   -4.1363   -3.8421   -2.9970   -0.5093   -0.0659   -0.2699    0.2413
   69.2500   -4.0273   -3.7298   -2.9401   -0.4766   -0.0507   -0.2625    0.1901
   69.5000   -3.9081   -3.6723   -3.0031   -0.3858   -0.0505   -0.2328    0.1636
   69.7500   -3.9586   -3.6910   -2.9268   -0.4723   -0.0653   -0.2266    0.1798
   70.0000   -3.7457   -3.5314   -2.8876   -0.3972   -0.0382   -0.2084    0.1938
   70.2500   -3.5656   -3.3697   -2.8392   -0.3142   -0.0396   -0.1767    0.1755
   70.5000   -3.5278   -3.3722   -2.9198   -0.2647   -0.0320   -0.1556    0.0884
   70.7500   -3.6179   -3.4249   -2.8569   -0.3618   -0.0418   -0.1644    0.1323
   71.0000   -3.4803   -3.3174   -2.8065   -0.3219   -0.0252   -0.1638    0.1356
   71.2500   -3.5686   -3.3879   -2.8483   -0.3394   -0.0310   -0.1691    0.1239
   71.5000   -3.5324   -3.3646   -2.8593   -0.3073   -0.0390   -0.1590    0.0833
   71.7500   -3.5614   -3.3872   -2.9020   -0.3231   -0.0235   -0.1385    0.1090
   72.0000   -3.3731   -3.2175   -2.7612   -0.2669   -0.0331   -0.1563    0.1035
   72.2500   -3.1477   -3.0336   -2.6962   -0.2028   -0.0129   -0.1218    0.0681
   72.5000   -3.3387   -3.2030   -2.7980   -0.2526   -0.0264   -0.1261    0.0329
   72.7500   -3.2871   -3.1524   -2.7888   -0.2113   -0.0286   -0.1238    0.0372
   73.0000   -3.2196   -3.0743   -2.7119   -0.2285   -0.0273   -0.1066    0.1175
   73.2500   -3.1596   -3.0421   -2.7210   -0.2119   -0.0131   -0.0961    0.0868
   73.5000   -3.1799   -3.0880   -2.7325   -0.2400   -0.0210   -0.0944    0.1051
   73.7500   -3.0978   -3.0101   -2.7240   -0.1772   -0.0129   -0.0960    0.1236
   74.0000   -3.0590   -2.9780   -2.7009   -0.2007   -0.0122   -0.0642    0.1189
   74.2500   -3.0310   -2.9483   -2.6744   -0.1724   -0.0111   -0.0904    0.0318
   74.5000   -2.9359   -2.8684   -2.6813   -0.1254   -0.0095   -0.0522    0.0162
   74.7500   -3.0295   -2.9601   -2.6529   -0.2093   -0.0165   -0.0814    0.0761
   75.0000   -3.0095   -2.9000   -2.6712   -0.1388   -0.0090   -0.0809   -0.0240
   75.2500   -2.9447   -2.8719   -2.6421   -0.1473   -0.0143   -0.0683    0.0135
   75.5000   -2.9205   -2.8516   -2.6126   -0.1576   -0.0191   -0.0622    0.1175
   75.7500   -2.8935   -2.8446   -2.6545   -0.0994   -0.0164   -0.0744    0.0623
   76.0000   -2.8485   -2.7932   -2.5798   -0.1245   -0.0200   -0.0689    0.0135
   76.2500   -2.8357   -2.7849   -2.6155   -0.1180    0.0009   -0.0522    0.0470
   76.5000   -2.8507   -2.7923   -2.5546   -0.1606   -0.0119   -0.0652    0.0116
   76.7500   -2.8431   -2.7798   -2.5911   -0.1252   -0.0095   -0.0540   -0.0291
   77.0000   -2.8655   -2.8070   -2.5970   -0.1282   -0.0161   -0.0657    0.0062
   77.2500   -2.8700   -2.8204   -2.6464   -0.1199   -0.0058   -0.0482   -0.0167
   77.5000   -2.7500   -2.7021   -2.5081   -0.1171   -0.0058   -0.0711   -0.0115
   77.7500   -2.7287   -2.6924   -2.5357   -0.0738   -0.0139   -0.0690    0.0404
   78.0000   -2.6441   -2.6022   -2.5276   -0.0419   -0.0020   -0.0307   -0.0041
   78.2500   -2.7222   -2.6779   -2.5508   -0.0917   -0.0059   -0.0295    0.0406
   78.5000   -2.7513   -2.7029   -2.5575   -0.0788   -0.0117   -0.0549    0.0549
   78.7500   -2.6945   -2.6481   -2.5209   -0.0656   -0.0037   -0.0579    0.0004
   79.0000   -2.6967   -2.6694   -2.5139   -0.1056   -0.0040   -0.0460    0.0550
   79.2500   -2.6182   -2.5876   -2.4843   -0.0704   -0.0008   -0.0321   -0.0096
   79.5000   -2.5997   -2.5758   -2.4453   -0.0817   -0.0128   -0.0360    0.0270
   79.7500   -2.5915   -2.5590   -2.4572   -0.0879    0.0010   -0.0148    0.0645
   80.0000   -2.6169   -2.5857   -2.4795   -0.0518   -0.0093   -0.0452    0.0919
   80.2500   -2.5854   -2.5577   -2.4751   -0.0635    0.0010   -0.0201   -0.0289
   80.5000   -2.5211   -2.4909   -2.4308   -0.0360   -0.0056   -0.0185    0.0428
   80.7500   -2.5877   -2.5570   -2.4862   -0.0452   -0.0045   -0.0212    0.0080
   81.0000   -2.5518   -2.5368   -2.4391   -0.0844    0.0039   -0.0173   -0.0006
   81.2500   -2.5787   -2.5560   -2.4294   -0.0801   -0.0065   -0.0401    0.0596
   81.5000   -2.5529   -2.5292   -2.4702   -0.0369   -0.0069   -0.0152    0.0236
   81.7500   -2.4295   -2.4180   -2.3784   -0.0183    0.0010   -0.0223    0.0033
   82.0000   -2.4793   -2.4630   -2.3687   -0.0572   -0.0072   -0.0299   -0.0449
   82.2500   -2.4717   -2.4520   -2.3662   -0.0601    0.0012   -0.0269    0.0016
   82.5000   -2.5748   -2.5548   -2.4542   -0.0766   -0.0046   -0.0195    0.0122
   82.7500   -2.4675   -2.4532   -2.3808   -0.0594   -0.0029   -0.0102    0.0313
   83.0000   -2.4164   -2.4078   -2.3487   -0.0291   -0.0041   -0.0259   -0.0642
   83.2500   -2.4170   -2.4078   -2.3893   -0.0014    0.0060   -0.0231    0.0290
   83.5000   -2.4057   -2.3906   -2.3146   -0.0372   -0.0013   -0.0375   -0.0013
   83.7500   -2.3531   -2.3430   -2.3094   -0.0223   -0.0019   -0.0093   -0.0540
   84.0000   -2.4058   -2.3995   -2.3110   -0.0784    0.0007   -0.0109    0.0056
   84.2500   -2.4508   -2.4456   -2.3794   -0.0387   -0.0019   -0.0256    0.0369
   84.5000   -2.4664   -2.4500   -2.3478   -0.0823    0.0021   -0.0220    0.0371
   84.7500   -2.3674   -2.3572   -2.3095   -0.0344   -0.0012   -0.0121   -0.0654
   85.0000   -2.3898   -2.3782   -2.3239   -0.0127   -0.0103   -0.0312   -0.0179
   85.2500   -2.4020   -2.3873   -2.3288   -0.0256    0.0008   -0.0336    0.0093
   85.5000   -2.3981   -2.3854   -2.3358   -0.0385   -0.0038   -0.0073    0.0831
   85.7500   -2.3755   -2.3728   -2.3017   -0.0547    0.0011   -0.0176    0.0518
   86.0000   -2.3540   -2.3464   -2.3010   -0.0252   -0.0037   -0.0165    0.0194
   86.2500   -2.3960   -2.3969   -2.3779   -0.0198   -0.0023    0.0031    0.0197
   86.5000   -2.3380   -2.3300   -2.3075   -0.0086    0.0027   -0.0165    0.0392
   86.7500   -2.3236   -2.3182   -2.2834   -0.0145   -0.0001   -0.0202   -0.0183
   87.0000   -2.3694   -2.3663   -2.3033   -0.0492   -0.0018   -0.0119   -0.0132
   87.2500   -2.3677   -2.3674   -2.3330   -0.0334   -0.0028    0.0018    0.0326
   87.5000   -2.2878   -2.2761   -2.2563   -0.0044    0.0015   -0.0169   -0.0211
   87.7500   -2.2233   -2.2183   -2.2002   -0.0210    0.0020    0.0008    0.0263
   88.0000   -2.3710   -2.3631   -2.3017   -0.0353   -0.0041   -0.0220   -0.0395
   88.2500   -2.2571   -2.2610   -2.2395   -0.0167   -0.0011   -0.0037    0.0255
   88.5000   -2.2855   -2.2852   -2.2572   -0.0168   -0.0027   -0.0085    0.0241
   88.7500   -2.2735   -2.2681   -2.2323   -0.0228   -0.0051   -0.0079    0.0176
   89.0000   -2.2538   -2.2538   -2.2123   -0.0389    0.0003   -0.0028    0.1014
   89.2500   -2.2212   -2.2180   -2.1832   -0.0239   -0.0022   -0.0088   -0.0136
   89.5000   -2.2963   -2.2860   -2.2486   -0.0296   -0.0006   -0.0073   -0.0172
   89.7500   -2.2452   -2.2464   -2.2166   -0.0248    0.0057   -0.0106   -0.0150
   90.0000   -2.2809   -2.2746   -2.2231   -0.0272   -0.0063   -0.0180    0.0504
   90.2500   -2.2299   -2.2275   -2.2118   -0.0162    0.0011   -0.0006    0.0509
   90.5000   -2.3134   -2.3080   -2.2995   -0.0041    0.0040   -0.0084    0.0574
   90.7500   -2.2297   -2.2269   -2.1780   -0.0262   -0.0034   -0.0192    0.0080
   91.0000   -2.1922   -2.1836   -2.1589   -0.0248   -0.0013    0.0014    0.0131
   91.2500   -2.1664   -2.1624   -2.1221   -0.0243   -0.0024   -0.0136   -0.0073
   91.5000   -2.2177   -2.2161   -2.1878   -0.0219    0.0001   -0.0065    0.0654
   91.7500   -2.1852   -2.1827   -2.1209   -0.0486   -0.0050   -0.0082    0.0026
   92.0000   -2.2012   -2.1968   -2.1713   -0.0107   -0.0037   -0.0111    0.0495
   92.2500   -2.1587   -2.1538   -2.1345   -0.0154   -0.0027   -0.0012    0.0086
   92.5000   -2.1673   -2.1614   -2.1584   -0.0030    0.0012   -0.0012    0.0143
   92.7500   -2.1550   -2.1510   -2.1396   -0.0145    0.0054   -0.0023   -0.0064
   93.0000   -2.0988   -2.0972   -2.0987    0.0015    0.0020   -0.0021   -0.0087
   93.2500   -2.1467   -2.1482   -2.1252   -0.0187    0.0028   -0.0072    0.0280
   93.5000   -2.0752   -2.0689   -2.0827    0.0139   -0.0048    0.0046   -0.0265
   93.7500   -2.0936   -2.0938   -2.0888   -0.0018   -0.0007   -0.0025    0.0338
   94.0000   -2.1119   -2.1084   -2.0900   -0.0173   -0.0014    0.0003   -0.0178
   94.2500   -2.1370   -2.1326   -2.1301    0.0048   -0.0015   -0.0057    0.0400
   94.5000   -2.1745   -2.1722   -2.1557   -0.0123    0.0031   -0.0072    0.0212
   94.7500   -2.1388   -2.1354   -2.1462    0.0108   -0.0034    0.0033   -0.0393
   95.0000   -2.1094   -2.1046   -2.1531    0.0516    0.0031   -0.0063   -0.0443
   95.2500   -2.0887   -2.0895   -2.1039    0.0140   -0.0002    0.0006   -0.0391
   95.5000   -2.0998   -2.0930   -2.0817   -0.0064    0.0028   -0.0077   -0.0519
   95.7500   -2.0847   -2.0765   -2.0780    0.0081   -0.0028   -0.0038    0.0005
   96.0000   -2.0931   -2.0934   -2.0923    0.0111   -0.0036   -0.0085   -0.0016
   96.2500   -2.0898   -2.0822   -2.0765   -0.0043   -0.0003   -0.0012    0.0183
   96.5000   -2.0834   -2.0795   -2.0679   -0.0059   -0.0039   -0.0018   -0.0022
   96.7500   -2.0181   -2.0174   -2.0055   -0.0128   -0.0011    0.0020    0.0271
   97.0000   -2.0655   -2.0635   -2.0483   -0.0178   -0.0022    0.0048   -0.0168
   97.2500   -2.0253   -2.0269   -2.0180   -0.0091    0.0025   -0.0025    0.0021
   97.5000   -2.0368   -2.0338   -1.9952   -0.0256   -0.0028   -0.0101    0.0202
   97.7500   -2.0588   -2.0570   -2.0714    0.0057    0.0003    0.0084   -0.0353
   98.0000   -1.9960   -1.9940   -2.0135    0.0286   -0.0044   -0.0047   -0.0166
   98.2500   -2.0467   -2.0441   -2.0437   -0.0109    0.0028    0.0076    0.0152
   98.5000   -2.0594   -2.0560   -2.0809    0.0220   -0.0006    0.0035   -0.0265
   98.7500   -1.9548   -1.9532   -1.9465   -0.0086   -0.0034    0.0053    0.0058
   99.0000   -2.0256   -2.0245   -2.0116   -0.0086   -0.0015   -0.0028    0.0032
   99.2500   -2.0012   -1.9982   -1.9704   -0.0309   -0.0007    0.0038   -0.0531
   99.5000   -2.0206   -2.0208   -2.0182   -0.0112    0.0011    0.0074   -0.0279
   99.7500   -1.9588   -1.9562   -1.9429   -0.0070    0.0018   -0.0082   -0.0306
  100.0000   -1.9094   -1.9045   -1.9394    0.0265    0.0009    0.0075   -0.0224
  100.2500   -1.9446   -1.9467   -1.9542    0.0153   -0.0044   -0.0035   -0.0172
  100.5000   -1.9661   -1.9629   -1.9562   -0.0082   -0.0032    0.0046    0.0203
  100.7500   -1.9559   -1.9575   -1.9458   -0.0196    0.0022    0.0057    0.0134
  101.0000   -1.9320   -1.9294   -1.9299   -0.0038    0.0013    0.0031   -0.0071
  101.2500   -1.9714   -1.9709   -1.9666   -0.0021   -0.0016   -0.0007   -0.0277
  101.5000   -1.9836   -1.9818   -1.9845    0.0034   -0.0007    0.0001   -0.0141
  101.7500   -1.9869   -1.9858   -1.9366   -0.0436    0.0015   -0.0071   -0.0104
  102.0000   -1.9309   -1.9315   -1.9245   -0.0005    0.0008   -0.0073    0.0484
  102.2500   -1.9247   -1.9224   -1.9090   -0.0148   -0.0004    0.0018    0.0099
  102.5000   -1.9166   -1.9144   -1.9188    0.0090    0.0026   -0.0073   -0.0505
  102.7500   -1.9411   -1.9402   -1.9264   -0.0155    0.0004    0.0013    0.0362
  103.0000   -1.9031   -1.9024   -1.8953   -0.0070   -0.0013    0.0012    0.0297
  103.2500   -1.9226   -1.9254   -1.9324    0.0025    0.0024    0.0021   -0.0033
  103.5000   -1.9216   -1.9207   -1.9168    0.0003    0.0018   -0.0060    0.0470
  103.7500   -1.9510   -1.9451   -1.9349   -0.0066    0.0015   -0.0051    0.0136
  104.0000   -1.9663   -1.9668   -1.9705    0.0001    0.0039   -0.0004    0.1096
  104.2500   -1.8426   -1.8412   -1.8610    0.0123    0.0034    0.0042   -0.0419
  104.5000   -1.8709   -1.8726   -1.8776    0.0034    0.0007    0.0009   -0.0730
  104.7500   -1.8979   -1.8952   -1.8930    0.0059   -0.0024   -0.0058   -0.0161
  105.0000   -1.8933   -1.8935   -1.9066    0.0103    0.0018    0.0010    0.0055
  105.2500   -1.8745   -1.8733   -1.8716    0.0034   -0.0010   -0.0041    0.0104
  105.5000   -1.8362   -1.8326   -1.8368    0.0009    0.0003    0.0030   -0.0620
  105.7500   -1.8621   -1.8596   -1.8665    0.0087    0.0027   -0.0045   -0.0522
  106.0000   -1.8169   -1.8185   -1.8518    0.0351   -0.0017   -0.0001    0.0197
  106.2500   -1.7894   -1.7885   -1.8013    0.0086    0.0031    0.0011   -0.0438
  106.5000   -1.8125   -1.8118   -1.8129   -0.0017   -0.0020    0.0047   -0.0302
  106.7500   -1.8795   -1.8818   -1.8731   -0.0129    0.0020    0.0022    0.0214
  107.0000   -1.8436   -1.8402   -1.8499   -0.0033    0.0019    0.0111    0.0162
  107.2500   -1.8957   -1.8942   -1.9097    0.0119    0.0017    0.0019   -0.0119
  107.5000   -1.7878   -1.7878   -1.8158    0.0302   -0.0031    0.0009   -0.0546
  107.7500   -1.8674   -1.8648   -1.8729    0.0102   -0.0012   -0.0009    0.0075
  108.0000   -1.7689   -1.7679   -1.7719   -0.0011    0.0047    0.0004    0.0756
  108.2500   -1.8707   -1.8714   -1.8815    0.0125   -0.0026    0.0003    0.0520
  108.5000   -1.8036   -1.8054   -1.8399    0.0324    0.0034   -0.0014    0.0730
  108.7500   -1.8024   -1.8033   -1.7899   -0.0089   -0.0023   -0.0022    0.0343
  109.0000   -1.7867   -1.7878   -1.8055    0.0136   -0.0007    0.0048   -0.0399
  109.2500   -1.8293   -1.8303   -1.8064   -0.0217   -0.0038    0.0016   -0.0552
  109.5000   -1.7627   -1.7619   -1.7954    0.0311   -0.0003    0.0027    0.0644
  109.7500   -1.8259   -1.8246   -1.8114   -0.0187   -0.0018    0.0073    0.0216
  110.0000   -1.7762   -1.7776   -1.7987    0.0034    0.0008    0.0168    0.0458
  110.2500   -1.7412   -1.7425   -1.7419   -0.0040    0.0006    0.0027    0.0044
  110.5000   -1.7664   -1.7637   -1.7496   -0.0191    0.0032    0.0018    0.0044
  110.7500   -1.7154   -1.7142   -1.7415    0.0127    0.0007    0.0138   -0.0647
  111.0000   -1.8435   -1.8435   -1.8539   -0.0027   -0.0001    0.0132    0.0222
  111.2500   -1.7900   -1.7887   -1.8120    0.0027    0.0022    0.0183    0.0323
  111.5000   -1.7294   -1.7273   -1.7251   -0.0046   -0.0030    0.0054    0.0255
  111.7500   -1.8089   -1.8075   -1.8132   -0.0176   -0.0005    0.0237    0.0285
  112.0000   -1.6662   -1.6633   -1.6901    0.0098   -0.0009    0.0179    0.1149
  112.2500   -1.6660   -1.6672   -1.6902    0.0093   -0.0014    0.0152    0.0417
  112.5000   -1.7366   -1.7387   -1.7486   -0.0145    0.0026    0.0217    0.0528
  112.7500   -1.7378   -1.7389   -1.7775    0.0199    0.0017    0.0170    0.0293
  113.0000   -1.7443   -1.7473   -1.7449   -0.0181   -0.0018    0.0176   -0.0060
  113.2500   -1.7561   -1.7563   -1.7702   -0.0017   -0.0003    0.0159   -0.0207
  113.5000   -1.7402   -1.7426   -1.7652    0.0072   -0.0036    0.0190   -0.0610
  113.7500   -1.7075   -1.7086   -1.7104   -0.0221    0.0042    0.0197    0.1154
  114.0000   -1.7876   -1.7884   -1.8000   -0.0125   -0.0012    0.0253   -0.0194
  114.2500   -1.7176   -1.7185   -1.7498    0.0049   -0.0003    0.0267   -0.0556
  114.5000   -1.7068   -1.7078   -1.7314   -0.0093    0.0016    0.0313   -0.0395
  114.7500   -1.7440   -1.7455   -1.7745    0.0076   -0.0008    0.0221    0.0140
  115.0000   -1.6706   -1.6683   -1.7095    0.0129    0.0013    0.0269    0.0535
  115.2500   -1.6835   -1.6847   -1.6950   -0.0174   -0.0013    0.0290   -0.0306
  115.5000   -1.6949   -1.6918   -1.7192   -0.0037    0.0001    0.0310   -0.0677
  115.7500   -1.6226   -1.6236   -1.6409   -0.0041   -0.0007    0.0221    0.0474
  116.0000   -1.6688   -1.6686   -1.6623   -0.0347    0.0007    0.0277    0.0133
  116.2500   -1.6370   -1.6387   -1.6783    0.0101   -0.0000    0.0295   -0.0347
  116.5000   -1.7171   -1.7183   -1.7555    0.0107    0.0017    0.0247    0.0518
  116.7500   -1.6639   -1.6671   -1.7006    0.0072    0.0003    0.0261    0.0677
  117.0000   -1.6067   -1.6060   -1.6829    0.0456    0.0021    0.0291    0.1601
  117.2500   -1.7100   -1.7115   -1.7238   -0.0136    0.0012    0.0248    0.0808
  117.5000   -1.5413   -1.5379   -1.5863    0.0265   -0.0007    0.0226    0.0700
  117.7500   -1.5905   -1.5910   -1.6089   -0.0052   -0.0032    0.0263   -0.0847
  118.0000   -1.5586   -1.5543   -1.6157    0.0292    0.0004    0.0318   -0.0069
  118.2500   -1.6184   -1.6211   -1.6613    0.0103   -0.0001    0.0299   -0.0745
  118.5000   -1.5634   -1.5581   -1.6429    0.0415    0.0019    0.0414    0.0941
  118.7500   -1.6917   -1.6914   -1.7191   -0.0064    0.0014    0.0328    0.1504
  119.0000   -1.6881   -1.6867   -1.7422    0.0095    0.0067    0.0392    0.1999
  119.2500   -1.7778   -1.7740   -1.8077    0.0002   -0.0017    0.0352   -0.0037
  119.5000   -1.5819   -1.5824   -1.6411    0.0357   -0.0052    0.0283   -0.2517
  119.7500   -1.5386   -1.5346   -1.6098    0.0327    0.0006    0.0420   -0.0042
  120.0000   -1.5951   -1.5903   -1.6473    0.0104    0.0019    0.0447    0.1005
  120.2500   -1.5091   -1.5018   -1.5760    0.0226    0.0029    0.0487   -0.1001
  120.5000   -1.5941   -1.5947   -1.6613    0.0383   -0.0029    0.0312   -0.1000
  120.7500   -1.5673   -1.5670   -1.6097    0.0007    0.0038    0.0383    0.1829
  121.0000   -1.5606   -1.5610   -1.6122    0.0102    0.0002    0.0408   -0.1716
  121.2500   -1.5046   -1.5038   -1.5323   -0.0183    0.0042    0.0425    0.0801
  121.5000   -1.7827   -1.7832   -1.8051   -0.0140   -0.0039    0.0398   -0.2595
  121.7500   -1.5823   -1.5834   -1.6131    0.0024   -0.0075    0.0347   -0.2578
  122.0000   -1.2590   -1.2509   -1.3492    0.0620    0.0011    0.0351    0.0389
  122.2500   -1.6076   -1.6084   -1.6894    0.0420   -0.0010    0.0400   -0.0549
  122.5000   -1.8056   -1.8107   -1.7847   -0.0646    0.0019    0.0367   -0.0602
  122.7500   -1.5701   -1.5652   -1.6309    0.0210    0.0007    0.0441    0.0389
  123.0000   -1.5861   -1.5803   -1.6511    0.0354   -0.0002    0.0354    0.0925
  123.2500   -1.5793   -1.5798   -1.5809   -0.0383    0.0022    0.0373    0.0551
  123.5000   -1.3534   -1.3414   -1.4066    0.0175    0.0054    0.0423    0.0489
  123.7500   -1.4547   -1.4500   -1.4623   -0.0408    0.0166    0.0366    0.6860
