# Multipolar energies (kT/lB)
#        R     exact       tot        ii        id        dd        iq    mucorr
   68.7500   -3.9529   -3.7363   -3.1790   -0.3315   -0.0330   -0.1928    0.1316
   69.0000   -3.8046   -3.6293   -3.1271   -0.2998   -0.0228   -0.1795    0.1017
   69.2500   -3.8076   -3.6190   -3.0898   -0.3123   -0.0397   -0.1771    0.1147
   69.5000   -3.8186   -3.6329   -3.1089   -0.3058   -0.0375   -0.1808    0.1288
   69.7500   -3.6659   -3.5104   -3.0976   -0.2465   -0.0282   -0.1380    0.0634
   70.0000   -3.5565   -3.4190   -3.0804   -0.2069   -0.0185   -0.1132    0.0912
   70.2500   -3.4266   -3.3070   -2.9899   -0.1918   -0.0189   -0.1063    0.0437
   70.5000   -3.5039   -3.3942   -3.0421   -0.2190   -0.0213   -0.1118    0.0908
   70.7500   -3.3646   -3.2623   -2.9648   -0.1918   -0.0189   -0.0867    0.0666
   71.0000   -3.5666   -3.4460   -3.0993   -0.2027   -0.0189   -0.1252    0.1040
   71.2500   -3.2743   -3.1759   -2.9004   -0.1817   -0.0146   -0.0791    0.0351
   71.5000   -3.3248   -3.2458   -2.9879   -0.1743   -0.0135   -0.0700    0.0906
   71.7500   -3.3432   -3.2641   -2.9937   -0.1724   -0.0159   -0.0820    0.0826
   72.0000   -3.3594   -3.2766   -2.9934   -0.1634   -0.0188   -0.1011    0.0289
   72.2500   -3.2586   -3.1791   -3.0253   -0.0715   -0.0013   -0.0810    0.0590
   72.5000   -3.2877   -3.2011   -2.9427   -0.1403   -0.0205   -0.0975    0.0944
   72.7500   -3.2574   -3.1905   -2.9703   -0.1538   -0.0107   -0.0557    0.0372
   73.0000   -3.1683   -3.0878   -2.9289   -0.0846   -0.0020   -0.0722    0.0121
   73.2500   -3.1997   -3.1410   -2.9256   -0.1309   -0.0120   -0.0726    0.1268
   73.5000   -3.1618   -3.0929   -2.9070   -0.1156   -0.0128   -0.0575    0.0171
   73.7500   -3.1641   -3.1146   -2.9468   -0.1035   -0.0119   -0.0524    0.0713
   74.0000   -3.0447   -3.0023   -2.8405   -0.1124   -0.0057   -0.0437    0.0333
   74.2500   -2.9877   -2.9266   -2.8059   -0.0743   -0.0069   -0.0395    0.0385
   74.5000   -3.1121   -3.0616   -2.8594   -0.1258   -0.0096   -0.0668    0.0477
   74.7500   -3.0926   -3.0397   -2.8667   -0.1178   -0.0084   -0.0469    0.0216
   75.0000   -3.0365   -2.9872   -2.8623   -0.0825   -0.0061   -0.0364    0.0706
   75.2500   -3.0040   -2.9554   -2.8029   -0.0945   -0.0047   -0.0533    0.0124
   75.5000   -2.9773   -2.9224   -2.7664   -0.0882   -0.0104   -0.0574    0.0581
   75.7500   -2.9289   -2.9040   -2.8086   -0.0541    0.0007   -0.0420    0.0609
   76.0000   -3.1382   -3.0725   -2.8329   -0.1602   -0.0119   -0.0676    0.1484
   76.2500   -2.9351   -2.9018   -2.8207   -0.0499    0.0059   -0.0370    0.0182
   76.5000   -2.9755   -2.9320   -2.7934   -0.0782   -0.0068   -0.0535    0.0299
   76.7500   -2.9230   -2.8940   -2.7746   -0.0631   -0.0025   -0.0537    0.0599
   77.0000   -2.8734   -2.8434   -2.7756   -0.0422   -0.0006   -0.0249    0.0294
   77.2500   -2.9088   -2.8790   -2.7613   -0.0931   -0.0041   -0.0206    0.0442
   77.5000   -2.8243   -2.7888   -2.7062   -0.0465   -0.0020   -0.0340    0.0623
   77.7500   -2.8381   -2.8087   -2.7394   -0.0326   -0.0015   -0.0352   -0.0040
   78.0000   -2.7046   -2.6840   -2.6403   -0.0263    0.0017   -0.0191    0.0243
   78.2500   -2.8126   -2.7739   -2.6908   -0.0641   -0.0039   -0.0152    0.0191
   78.5000   -2.7737   -2.7428   -2.6922   -0.0135   -0.0048   -0.0324    0.0458
   78.7500   -2.7547   -2.7382   -2.6958   -0.0184    0.0024   -0.0265    0.0067
   79.0000   -2.7238   -2.7065   -2.6971    0.0176   -0.0074   -0.0197   -0.0060
   79.2500   -2.7383   -2.7150   -2.6760   -0.0215    0.0004   -0.0179    0.0278
   79.5000   -2.8312   -2.8033   -2.7104   -0.0577   -0.0053   -0.0299    0.0239
   79.7500   -2.7910   -2.7614   -2.6772   -0.0223   -0.0048   -0.0570    0.0345
   80.0000   -2.7359   -2.7157   -2.6654   -0.0213   -0.0005   -0.0285    0.0135
   80.2500   -2.7493   -2.7245   -2.6254   -0.0586   -0.0004   -0.0400    0.0344
   80.5000   -2.6835   -2.6589   -2.6173   -0.0366   -0.0026   -0.0025   -0.0033
   80.7500   -2.7112   -2.6957   -2.6387   -0.0367   -0.0050   -0.0152    0.0102
   81.0000   -2.6973   -2.6833   -2.6079   -0.0479   -0.0041   -0.0234    0.0448
   81.2500   -2.6910   -2.6869   -2.6537   -0.0058    0.0027   -0.0301   -0.0413
   81.5000   -2.6533   -2.6383   -2.5898   -0.0421    0.0031   -0.0095    0.0005
   81.7500   -2.5814   -2.5742   -2.5298   -0.0300   -0.0022   -0.0122    0.0487
   82.0000   -2.7019   -2.6925   -2.6338   -0.0393    0.0004   -0.0198    0.0425
   82.2500   -2.6430   -2.6337   -2.5810   -0.0281   -0.0029   -0.0216    0.0354
   82.5000   -2.6887   -2.6686   -2.5763   -0.0698   -0.0047   -0.0179    0.0295
   82.7500   -2.6439   -2.6269   -2.5545   -0.0395   -0.0029   -0.0299    0.0686
   83.0000   -2.5418   -2.5304   -2.4963   -0.0246   -0.0034   -0.0061    0.0110
   83.2500   -2.5621   -2.5501   -2.5571    0.0077    0.0027   -0.0035    0.0238
   83.5000   -2.5355   -2.5261   -2.5003   -0.0145    0.0034   -0.0147   -0.0434
   83.7500   -2.5707   -2.5688   -2.5117   -0.0256   -0.0014   -0.0301   -0.0174
   84.0000   -2.5852   -2.5855   -2.5511   -0.0252   -0.0014   -0.0078    0.0190
   84.2500   -2.5480   -2.5381   -2.5128   -0.0087   -0.0008   -0.0158    0.0567
   84.5000   -2.4801   -2.4738   -2.4817    0.0099   -0.0019   -0.0001    0.0503
   84.7500   -2.5307   -2.5232   -2.4686   -0.0249   -0.0001   -0.0296   -0.0057
   85.0000   -2.5603   -2.5543   -2.5093   -0.0402    0.0030   -0.0078   -0.0331
   85.2500   -2.4965   -2.4948   -2.4498   -0.0297   -0.0013   -0.0140    0.0099
   85.5000   -2.4769   -2.4767   -2.4639   -0.0052    0.0034   -0.0110   -0.0440
   85.7500   -2.5077   -2.5011   -2.4713   -0.0200   -0.0015   -0.0084   -0.0023
   86.0000   -2.4013   -2.3949   -2.3895   -0.0054   -0.0000    0.0000    0.0414
   86.2500   -2.4578   -2.4553   -2.4280   -0.0278    0.0012   -0.0006   -0.0539
   86.5000   -2.5230   -2.5200   -2.4929   -0.0069    0.0035   -0.0237    0.0345
   86.7500   -2.4425   -2.4385   -2.4094   -0.0271   -0.0006   -0.0014    0.0203
   87.0000   -2.4314   -2.4363   -2.4329   -0.0038   -0.0012    0.0015   -0.0495
   87.2500   -2.4540   -2.4555   -2.4249   -0.0148   -0.0033   -0.0126    0.0945
   87.5000   -2.3800   -2.3742   -2.3675    0.0062    0.0002   -0.0130   -0.0039
   87.7500   -2.4065   -2.4021   -2.3939   -0.0104    0.0020    0.0002   -0.0474
   88.0000   -2.4519   -2.4534   -2.4377    0.0056   -0.0037   -0.0176    0.0152
   88.2500   -2.3934   -2.3881   -2.3879   -0.0071   -0.0015    0.0084    0.0272
   88.5000   -2.4721   -2.4701   -2.4254   -0.0353   -0.0048   -0.0046    0.0155
   88.7500   -2.3921   -2.3845   -2.3593   -0.0163    0.0018   -0.0107   -0.0104
   89.0000   -2.3704   -2.3707   -2.3706    0.0135   -0.0074   -0.0061    0.0387
   89.2500   -2.4049   -2.4042   -2.3881   -0.0153    0.0009   -0.0018    0.0713
   89.5000   -2.4008   -2.3996   -2.3963   -0.0050    0.0022   -0.0006    0.0428
   89.7500   -2.4227   -2.4269   -2.4131   -0.0091    0.0023   -0.0069   -0.0130
   90.0000   -2.3985   -2.3992   -2.3803   -0.0119   -0.0056   -0.0014   -0.0155
   90.2500   -2.4176   -2.4101   -2.3824   -0.0217   -0.0056   -0.0004   -0.0110
   90.5000   -2.3044   -2.3042   -2.3245    0.0251    0.0005   -0.0053   -0.0190
   90.7500   -2.3965   -2.3955   -2.3459   -0.0420    0.0005   -0.0081   -0.0053
   91.0000   -2.3399   -2.3355   -2.3088   -0.0241   -0.0006   -0.0020    0.0141
   91.2500   -2.3311   -2.3320   -2.2886   -0.0387   -0.0019   -0.0028    0.0094
   91.5000   -2.2939   -2.2945   -2.3188    0.0243   -0.0001    0.0001   -0.0573
   91.7500   -2.2538   -2.2504   -2.2873    0.0262    0.0037    0.0070   -0.0214
   92.0000   -2.3223   -2.3198   -2.3089   -0.0084   -0.0015   -0.0010   -0.0067
   92.2500   -2.3401   -2.3432   -2.3380   -0.0060    0.0004    0.0004   -0.0580
   92.5000   -2.2855   -2.2781   -2.2624   -0.0157   -0.0024    0.0024   -0.0117
   92.7500   -2.2938   -2.2973   -2.2795   -0.0164    0.0004   -0.0018    0.0193
   93.0000   -2.3070   -2.3063   -2.2881   -0.0154   -0.0001   -0.0027   -0.0132
   93.2500   -2.3341   -2.3340   -2.3068   -0.0340    0.0012    0.0055    0.0187
   93.5000   -2.2736   -2.2734   -2.2525   -0.0130   -0.0012   -0.0066    0.0494
   93.7500   -2.3342   -2.3304   -2.2880   -0.0336    0.0014   -0.0102   -0.0010
   94.0000   -2.2648   -2.2670   -2.2472   -0.0128   -0.0031   -0.0039    0.0048
   94.2500   -2.2622   -2.2614   -2.2519   -0.0091   -0.0006    0.0002   -0.0053
   94.5000   -2.2532   -2.2568   -2.2447   -0.0109    0.0026   -0.0038   -0.0223
   94.7500   -2.2010   -2.1976   -2.2181    0.0101    0.0016    0.0087    0.0103
   95.0000   -2.1809   -2.1802   -2.1816    0.0022    0.0002   -0.0010   -0.0337
   95.2500   -2.2197   -2.2201   -2.2232    0.0029   -0.0024    0.0026   -0.0120
   95.5000   -2.1929   -2.1965   -2.2055    0.0084    0.0006   -0.0000    0.0033
   95.7500   -2.1753   -2.1717   -2.1605   -0.0200   -0.0014    0.0102   -0.0436
   96.0000   -2.2033   -2.1992   -2.1947    0.0010    0.0020   -0.0074   -0.0310
   96.2500   -2.1940   -2.1948   -2.2144    0.0138    0.0020    0.0037   -0.0637
   96.5000   -2.2156   -2.2156   -2.2150   -0.0039    0.0033    0.0001    0.0470
   96.7500   -2.2277   -2.2257   -2.2110   -0.0049   -0.0007   -0.0091   -0.0026
   97.0000   -2.1887   -2.1854   -2.1744   -0.0192    0.0019    0.0063   -0.0308
   97.2500   -2.2502   -2.2507   -2.2147   -0.0305   -0.0011   -0.0044    0.0301
   97.5000   -2.1646   -2.1652   -2.1769    0.0168   -0.0044   -0.0007   -0.0386
   97.7500   -2.1945   -2.1950   -2.1880   -0.0003   -0.0004   -0.0062   -0.0070
   98.0000   -2.2202   -2.2193   -2.1923   -0.0167   -0.0028   -0.0075   -0.0658
   98.2500   -2.1280   -2.1318   -2.1165   -0.0179    0.0015    0.0011    0.0144
   98.5000   -2.1652   -2.1659   -2.1630    0.0032   -0.0006   -0.0055   -0.0232
   98.7500   -2.1593   -2.1561   -2.1155   -0.0403    0.0004   -0.0006    0.0015
   99.0000   -2.1314   -2.1318   -2.1360    0.0040   -0.0019    0.0021   -0.0016
   99.2500   -2.1609   -2.1567   -2.1254   -0.0213   -0.0001   -0.0098    0.0792
   99.5000   -2.1367   -2.1355   -2.1346   -0.0029    0.0011    0.0009    0.0016
   99.7500   -2.1368   -2.1347   -2.1290   -0.0139    0.0019    0.0064    0.0432
  100.0000   -2.1299   -2.1313   -2.1215   -0.0028   -0.0004   -0.0065   -0.0345
  100.2500   -2.0778   -2.0795   -2.0686   -0.0121   -0.0009    0.0022   -0.0322
  100.5000   -2.1240   -2.1267   -2.1143   -0.0113    0.0018   -0.0030   -0.0407
  100.7500   -2.0925   -2.0921   -2.0791   -0.0087   -0.0018   -0.0024    0.0154
  101.0000   -2.0997   -2.1009   -2.0932   -0.0074   -0.0019    0.0015    0.0006
  101.2500   -2.0489   -2.0483   -2.0342   -0.0114   -0.0018   -0.0009    0.0075
  101.5000   -2.0679   -2.0691   -2.0861    0.0155    0.0034   -0.0019    0.0430
  101.7500   -2.0929   -2.0919   -2.0701   -0.0236   -0.0006    0.0025    0.0529
  102.0000   -2.0975   -2.1000   -2.0787   -0.0210   -0.0009    0.0005    0.0342
  102.2500   -2.0732   -2.0718   -2.0854    0.0152   -0.0007   -0.0008    0.0178
  102.5000   -2.1050   -2.1046   -2.0930   -0.0083   -0.0001   -0.0031   -0.0071
  102.7500   -2.1014   -2.1014   -2.0846   -0.0175    0.0011   -0.0004   -0.0158
  103.0000   -2.0677   -2.0672   -2.0714    0.0002    0.0020    0.0019   -0.0182
  103.2500   -2.0436   -2.0432   -2.0512    0.0170   -0.0030   -0.0060    0.0373
  103.5000   -2.0276   -2.0266   -2.0283    0.0039   -0.0006   -0.0016   -0.0208
  103.7500   -2.0300   -2.0275   -2.0223   -0.0110    0.0024    0.0034    0.0350
  104.0000   -2.0010   -2.0022   -2.0021    0.0008    0.0009   -0.0019   -0.0330
  104.2500   -2.0434   -2.0414   -2.0326   -0.0115    0.0025    0.0001    0.0125
  104.5000   -1.9953   -1.9910   -1.9947    0.0000    0.0021    0.0016    0.0520
  104.7500   -1.9542   -1.9542   -1.9697    0.0090   -0.0003    0.0069    0.0494
  105.0000   -1.9972   -1.9945   -1.9972   -0.0008   -0.0024    0.0058    0.0115
  105.2500   -2.0232   -2.0248   -2.0333    0.0067    0.0010    0.0009    0.0088
  105.5000   -1.9651   -1.9646   -1.9905    0.0249    0.0012   -0.0001    0.0698
  105.7500   -1.9664   -1.9653   -1.9706    0.0026    0.0001    0.0026   -0.0482
  106.0000   -1.9582   -1.9557   -1.9613    0.0088   -0.0012   -0.0019   -0.0158
  106.2500   -1.9211   -1.9182   -1.9394    0.0209    0.0021   -0.0019    0.0324
  106.5000   -2.0091   -2.0092   -2.0202    0.0077    0.0006    0.0027   -0.0022
  106.7500   -1.9628   -1.9640   -1.9986    0.0260    0.0004    0.0083   -0.0813
  107.0000   -1.9290   -1.9303   -1.9173   -0.0124   -0.0008    0.0002   -0.0183
  107.2500   -1.8689   -1.8678   -1.8724    0.0109    0.0004   -0.0067   -0.0076
  107.5000   -1.9555   -1.9562   -1.9562    0.0065   -0.0007   -0.0058   -0.0886
  107.7500   -1.9838   -1.9848   -1.9880    0.0051    0.0002   -0.0020   -0.0228
  108.0000   -1.9039   -1.9019   -1.9374    0.0325   -0.0003    0.0033   -0.0137
  108.2500   -1.9617   -1.9602   -1.9597   -0.0037    0.0008    0.0025   -0.0238
  108.5000   -1.9205   -1.9223   -1.9218   -0.0047   -0.0006    0.0047   -0.0097
  108.7500   -1.8784   -1.8785   -1.8793    0.0052    0.0011   -0.0055   -0.0243
  109.0000   -1.9438   -1.9437   -1.9590    0.0129   -0.0003    0.0026   -0.0315
  109.2500   -1.8873   -1.8880   -1.9181    0.0240    0.0010    0.0051    0.0236
  109.5000   -1.9434   -1.9433   -1.9577    0.0058    0.0002    0.0083   -0.0117
  109.7500   -1.9389   -1.9371   -1.9489    0.0032    0.0013    0.0073   -0.0227
  110.0000   -1.9669   -1.9657   -1.9328   -0.0377    0.0007    0.0041    0.0284
  110.2500   -1.9664   -1.9683   -1.9765    0.0035    0.0000    0.0046    0.0536
  110.5000   -1.8909   -1.8919   -1.8949   -0.0030   -0.0012    0.0072   -0.0013
  110.7500   -1.8586   -1.8551   -1.8820    0.0106    0.0036    0.0127    0.0069
  111.0000   -1.8911   -1.8916   -1.9183    0.0088    0.0002    0.0177   -0.0108
  111.2500   -1.9123   -1.9157   -1.9246   -0.0078    0.0002    0.0165   -0.0129
  111.5000   -1.9047   -1.9038   -1.8963   -0.0188    0.0018    0.0096    0.0009
  111.7500   -1.8364   -1.8363   -1.8344   -0.0166   -0.0013    0.0160   -0.0344
  112.0000   -1.8556   -1.8571   -1.8726    0.0014   -0.0012    0.0153   -0.0299
  112.2500   -1.9394   -1.9397   -1.9301   -0.0294    0.0003    0.0195   -0.0285
  112.5000   -1.8758   -1.8749   -1.8880   -0.0025   -0.0019    0.0176   -0.0487
  112.7500   -1.8703   -1.8713   -1.9093    0.0121    0.0030    0.0229    0.1485
  113.0000   -1.8480   -1.8476   -1.8919    0.0221    0.0008    0.0214    0.0096
  113.2500   -1.8060   -1.8061   -1.8191   -0.0046    0.0001    0.0175    0.0614
  113.5000   -1.8449   -1.8469   -1.8571   -0.0101   -0.0010    0.0213   -0.0319
  113.7500   -1.8693   -1.8699   -1.8732   -0.0200   -0.0007    0.0240   -0.0420
  114.0000   -1.7644   -1.7658   -1.7841   -0.0010    0.0012    0.0181    0.0089
  114.2500   -1.8069   -1.8073   -1.8176   -0.0088    0.0003    0.0188   -0.0173
  114.5000   -1.7871   -1.7858   -1.8187    0.0069   -0.0005    0.0265    0.0450
  114.7500   -1.7704   -1.7690   -1.8146    0.0197    0.0002    0.0257   -0.0556
  115.0000   -1.8358   -1.8369   -1.8280   -0.0324   -0.0013    0.0249   -0.0296
  115.2500   -1.8123   -1.8098   -1.8421    0.0095   -0.0001    0.0229   -0.0458
  115.5000   -1.9043   -1.9043   -1.9291   -0.0014   -0.0004    0.0265   -0.0299
  115.7500   -1.7437   -1.7453   -1.7725   -0.0034    0.0023    0.0283    0.0691
  116.0000   -1.7690   -1.7703   -1.7877   -0.0130    0.0028    0.0276    0.0386
  116.2500   -1.7821   -1.7823   -1.8033   -0.0065    0.0024    0.0250   -0.0145
  116.5000   -1.7688   -1.7676   -1.7856   -0.0009   -0.0061    0.0250   -0.0337
  116.7500   -1.8043   -1.8061   -1.8166   -0.0168    0.0004    0.0269   -0.0496
  117.0000   -1.8335   -1.8322   -1.8607   -0.0068    0.0006    0.0347   -0.0116
  117.2500   -1.7213   -1.7202   -1.7559    0.0029    0.0020    0.0308    0.1607
  117.5000   -1.7516   -1.7505   -1.7832    0.0081   -0.0001    0.0247   -0.0021
  117.7500   -1.7538   -1.7531   -1.7598   -0.0102   -0.0038    0.0207   -0.0191
  118.0000   -1.8063   -1.8068   -1.8408    0.0023    0.0007    0.0310    0.0079
  118.2500   -1.7427   -1.7428   -1.7667   -0.0046   -0.0012    0.0297   -0.0414
  118.5000   -1.7851   -1.7840   -1.8312    0.0096   -0.0011    0.0386   -0.0689
  118.7500   -1.7592   -1.7563   -1.8199    0.0265   -0.0035    0.0407   -0.0651
  119.0000   -1.6792   -1.6745   -1.7483    0.0379    0.0004    0.0356   -0.0640
  119.2500   -1.7490   -1.7476   -1.8301    0.0397    0.0028    0.0400    0.0440
  119.5000   -1.7158   -1.7155   -1.7353   -0.0168    0.0030    0.0337    0.1352
  119.7500   -1.6700   -1.6643   -1.7360    0.0306    0.0006    0.0405    0.0093
  120.0000   -1.5795   -1.5762   -1.6666    0.0600   -0.0036    0.0340   -0.0608
  120.2500   -1.5772   -1.5768   -1.6230    0.0039   -0.0015    0.0438   -0.0742
  120.5000   -1.6549   -1.6508   -1.7256    0.0343    0.0014    0.0391    0.1093
  120.7500   -1.7508   -1.7486   -1.7750   -0.0197    0.0024    0.0437    0.0360
  121.0000   -1.6266   -1.6264   -1.6559   -0.0111    0.0018    0.0387    0.0095
  121.2500   -1.7050   -1.7056   -1.7732    0.0256   -0.0011    0.0431    0.0394
  121.5000   -1.6932   -1.6928   -1.7369    0.0070   -0.0047    0.0418   -0.2946
  121.7500   -1.5394   -1.5378   -1.5776    0.0093    0.0008    0.0298    0.0597
  122.0000   -1.6879   -1.6838   -1.7328    0.0001   -0.0005    0.0494    0.0346
  122.2500   -1.5625   -1.5545   -1.6435    0.0413    0.0060    0.0417    0.1810
  122.5000   -1.6198   -1.6166   -1.6745    0.0157    0.0053    0.0369    0.2428
  122.7500   -1.5635   -1.5623   -1.6090    0.0054   -0.0064    0.0477   -0.1316
  123.0000   -1.6940   -1.6883   -1.7301   -0.0089    0.0107    0.0400    0.5121
  123.2500   -1.7501   -1.7505   -1.8187    0.0210   -0.0042    0.0514   -0.2812
  123.5000   -1.4942   -1.4886   -1.5967    0.0623    0.0064    0.0394    0.1117
  123.7500   -1.4262   -1.4196   -1.4281   -0.0244    0.0097    0.0232    0.4992
  124.0000   -1.8283   -1.8220   -1.9090    0.0272    0.0113    0.0486    0.4372
  124.2500   -1.4806   -1.4737   -1.5704    0.0703   -0.0162    0.0426   -0.6954
  124.5000   -1.7774   -1.7682   -1.8276    0.0133    0.0086    0.0376    0.3541
  124.7500   -1.4871   -1.4792   -1.5509    0.0400    0.0065    0.0251    0.4868
  125.0000   -1.9588   -1.9619   -1.9726   -0.0252   -0.0142    0.0501   -0.6581
  125.5000   -1.4736   -1.4756   -1.4026   -0.1138   -0.0065    0.0472    0.0012
